,MLII,V1,symbol
0,-0.445,0.26,
1,-0.445,0.26,
2,-0.445,0.26,
3,-0.445,0.26,
4,-0.445,0.26,
5,-0.445,0.26,
6,-0.445,0.26,
7,-0.445,0.26,
8,-0.45,0.26,
9,-0.43,0.25,
10,-0.435,0.25,
11,-0.405,0.26,
12,-0.385,0.27,
13,-0.365,0.25,
14,-0.355,0.255,
15,-0.34,0.235,
16,-0.325,0.235,
17,-0.305,0.245,
18,-0.285,0.265,
19,-0.26,0.25,
20,-0.245,0.235,
21,-0.225,0.225,
22,-0.24,0.215,
23,-0.225,0.225,
24,-0.21,0.23,
25,-0.195,0.23,
26,-0.19,0.22,
27,-0.195,0.205,
28,-0.205,0.205,
29,-0.205,0.215,
30,-0.2,0.215,
31,-0.205,0.215,
32,-0.21,0.2,
33,-0.215,0.19,
34,-0.235,0.19,
35,-0.235,0.195,
36,-0.22,0.2,
37,-0.235,0.195,
38,-0.24,0.195,
39,-0.255,0.185,
40,-0.28,0.18,
41,-0.275,0.18,
42,-0.265,0.195,
43,-0.27,0.2,
44,-0.27,0.19,
45,-0.285,0.175,
46,-0.305,0.17,
47,-0.305,0.165,
48,-0.295,0.185,
49,-0.29,0.17,
50,-0.3,0.19,
51,-0.305,0.18,
52,-0.315,0.175,
53,-0.31,0.185,
54,-0.315,0.2,
55,-0.295,0.19,
56,-0.3,0.17,
57,-0.31,0.175,
58,-0.315,0.17,
59,-0.315,0.19,
60,-0.32,0.195,
61,-0.315,0.165,
62,-0.305,0.175,
63,-0.31,0.15,
64,-0.33,0.155,
65,-0.325,0.17,
66,-0.33,0.18,
67,-0.32,0.175,+
68,-0.32,0.16,
69,-0.31,0.145,
70,-0.325,0.14,
71,-0.33,0.16,
72,-0.33,0.175,
73,-0.325,0.16,
74,-0.325,0.155,
75,-0.335,0.145,
76,-0.335,0.15,
77,-0.33,0.155,
78,-0.32,0.17,
79,-0.32,0.17,
80,-0.335,0.155,
81,-0.335,0.14,
82,-0.345,0.14,
83,-0.34,0.155,
84,-0.325,0.16,
85,-0.32,0.155,
86,-0.325,0.14,
87,-0.35,0.14,
88,-0.36,0.135,
89,-0.35,0.135,
90,-0.325,0.155,
91,-0.31,0.135,
92,-0.325,0.145,
93,-0.335,0.135,
94,-0.34,0.14,
95,-0.34,0.15,
96,-0.33,0.15,
97,-0.325,0.15,
98,-0.335,0.14,
99,-0.34,0.13,
100,-0.345,0.13,
101,-0.33,0.15,
102,-0.335,0.155,
103,-0.325,0.15,
104,-0.325,0.145,
105,-0.335,0.13,
106,-0.34,0.135,
107,-0.325,0.14,
108,-0.325,0.145,
109,-0.32,0.14,
110,-0.325,0.14,
111,-0.33,0.14,
112,-0.345,0.135,
113,-0.325,0.15,
114,-0.325,0.17,
115,-0.325,0.155,
116,-0.32,0.15,
117,-0.325,0.135,
118,-0.33,0.14,
119,-0.335,0.14,
120,-0.305,0.175,
121,-0.31,0.195,
122,-0.295,0.21,
123,-0.285,0.21,
124,-0.29,0.215,
125,-0.245,0.215,
126,-0.23,0.225,
127,-0.21,0.225,
128,-0.23,0.22,
129,-0.245,0.22,
130,-0.245,0.205,
131,-0.225,0.195,
132,-0.19,0.185,
133,-0.155,0.17,
134,-0.145,0.16,
135,-0.15,0.16,
136,-0.155,0.17,
137,-0.15,0.165,
138,-0.14,0.18,
139,-0.13,0.165,
140,-0.12,0.145,
141,-0.125,0.135,
142,-0.14,0.135,
143,-0.145,0.16,
144,-0.15,0.165,
145,-0.155,0.145,
146,-0.15,0.14,
147,-0.175,0.125,
148,-0.2,0.125,
149,-0.24,0.12,
150,-0.28,0.12,
151,-0.325,0.125,
152,-0.36,0.11,
153,-0.38,0.1,
154,-0.39,0.095,
155,-0.38,0.11,
156,-0.38,0.125,
157,-0.37,0.115,
158,-0.38,0.1,
159,-0.395,0.095,
160,-0.415,0.09,
161,-0.395,0.105,
162,-0.395,0.105,
163,-0.38,0.105,
164,-0.37,0.105,
165,-0.375,0.11,
166,-0.39,0.11,
167,-0.385,0.105,
168,-0.38,0.125,
169,-0.365,0.115,
170,-0.375,0.11,
171,-0.37,0.095,
172,-0.4,0.095,
173,-0.385,0.105,
174,-0.37,0.11,
175,-0.375,0.11,
176,-0.37,0.085,
177,-0.37,0.085,
178,-0.36,0.06,
179,-0.355,0.05,
180,-0.355,0.06,
181,-0.365,0.07,
182,-0.37,0.055,
183,-0.37,0.03,
184,-0.355,0.0,
185,-0.3,-0.025,
186,-0.21,-0.07,
187,-0.085,-0.13,
188,0.05,-0.215,
189,0.235,-0.31,
190,0.4,-0.375,
191,0.59,-0.425,
192,0.775,-0.415,
193,0.915,-0.395,
194,1.025,-0.345,
195,1.1,-0.305,
196,1.16,-0.275,
197,1.18,-0.245,N
