,MLII,V1,symbol
0,-0.38,-0.285,
1,-0.38,-0.285,
2,-0.38,-0.285,
3,-0.38,-0.285,
4,-0.38,-0.285,
5,-0.38,-0.285,
6,-0.38,-0.285,
7,-0.38,-0.285,
8,-0.365,-0.29,
9,-0.365,-0.295,
10,-0.35,-0.29,
11,-0.365,-0.295,
12,-0.365,-0.28,
13,-0.36,-0.27,
14,-0.335,-0.25,
15,-0.325,-0.22,
16,-0.315,-0.195,
17,-0.31,-0.21,
18,-0.305,-0.21,
19,-0.31,-0.2,
20,-0.33,-0.225,
21,-0.345,-0.235,
22,-0.34,-0.255,
23,-0.35,-0.26,
24,-0.365,-0.265,
25,-0.36,-0.28,
26,-0.38,-0.275,
27,-0.395,-0.29,
28,-0.39,-0.285,
29,-0.385,-0.295,
30,-0.395,-0.3,+
31,-0.405,-0.305,
32,-0.42,-0.3,
33,-0.425,-0.315,
34,-0.44,-0.335,
35,-0.44,-0.35,
36,-0.455,-0.35,
37,-0.455,-0.355,
38,-0.455,-0.35,
39,-0.445,-0.335,
40,-0.425,-0.335,
41,-0.425,-0.345,
42,-0.42,-0.345,
43,-0.41,-0.345,
44,-0.405,-0.36,
45,-0.41,-0.365,
46,-0.42,-0.37,
47,-0.41,-0.375,
48,-0.405,-0.375,
49,-0.4,-0.36,
50,-0.405,-0.35,
51,-0.41,-0.345,
52,-0.4,-0.34,
53,-0.405,-0.345,
54,-0.385,-0.365,
55,-0.385,-0.36,
56,-0.385,-0.375,
57,-0.385,-0.38,
58,-0.385,-0.38,
59,-0.395,-0.39,
60,-0.4,-0.385,
61,-0.39,-0.38,
62,-0.385,-0.365,
63,-0.38,-0.355,
64,-0.37,-0.325,
65,-0.35,-0.32,
66,-0.32,-0.3,
67,-0.28,-0.27,
68,-0.195,-0.23,
69,-0.09,-0.175,
70,0.055,-0.115,
71,0.235,-0.015,
72,0.44,0.09,
73,0.645,0.2,
74,0.84,0.3,
75,1.005,0.375,N
76,1.075,0.38,
77,1.055,0.29,
78,0.885,0.13,
79,0.605,-0.105,
80,0.205,-0.325,
81,-0.255,-0.535,
82,-0.735,-0.7,
83,-1.145,-0.825,
84,-1.425,-0.92,
85,-1.52,-0.985,
86,-1.435,-1.025,
87,-1.265,-1.05,
88,-1.05,-1.025,
89,-0.83,-0.985,
90,-0.67,-0.915,
91,-0.555,-0.805,
92,-0.47,-0.69,
93,-0.43,-0.57,
94,-0.415,-0.46,
95,-0.41,-0.36,
96,-0.42,-0.29,
97,-0.42,-0.245,
98,-0.43,-0.21,
99,-0.415,-0.185,
100,-0.4,-0.185,
101,-0.375,-0.17,
102,-0.37,-0.185,
103,-0.36,-0.18,
104,-0.36,-0.175,
105,-0.355,-0.175,
106,-0.36,-0.165,
