,MLII,V1,symbol
0,-2.045,-1.245,
1,-2.045,-1.245,
2,-2.045,-1.245,
3,-2.045,-1.245,
4,-2.045,-1.245,
5,-2.09,-1.245,
6,-2.14,-1.245,
7,-2.205,-1.345,
8,-2.27,-1.445,
9,-2.34,-1.575,
10,-2.405,-1.72,
11,-2.465,-1.83,
12,-2.545,-1.83,
13,-2.58,-1.715,
14,-2.555,-1.515,
15,-2.435,-1.31,
16,-2.22,-1.095,
17,-1.94,-0.91,
18,-1.64,-0.78,
19,-1.425,-0.69,
20,-1.215,-0.605,
21,-1.05,-0.48,
22,-0.935,-0.355,
23,-0.84,-0.21,
24,-0.78,-0.095,
25,-0.72,-0.015,
26,-0.69,0.045,
27,-0.64,0.105,
28,-0.595,0.15,
29,-0.57,0.215,
30,-0.54,0.29,
31,-0.5,0.34,
32,-0.48,0.38,
33,-0.45,0.415,
34,-0.395,0.44,
35,-0.325,0.48,
36,-0.25,0.515,
37,-0.2,0.55,
38,-0.165,0.57,
39,-0.14,0.6,
40,-0.115,0.64,
41,-0.08,0.695,
42,-0.035,0.715,
43,0.005,0.75,
44,0.045,0.745,
45,0.09,0.745,
46,0.14,0.745,
47,0.18,0.76,+
48,0.235,0.75,
49,0.27,0.77,
50,0.3,0.77,
51,0.295,0.77,
52,0.3,0.775,
53,0.3,0.795,
54,0.32,0.815,
55,0.34,0.82,
56,0.345,0.82,
57,0.355,0.82,
58,0.375,0.835,
59,0.4,0.85,
60,0.43,0.87,
61,0.46,0.855,
62,0.475,0.865,
63,0.48,0.865,
64,0.495,0.865,
65,0.525,0.9,
66,0.56,0.915,
67,0.6,0.94,
68,0.635,0.945,
69,0.65,0.935,
70,0.68,0.96,
71,0.71,0.985,
72,0.755,0.995,
73,0.785,0.995,
74,0.81,1.01,
75,0.82,1.015,
76,0.84,1.035,
77,0.87,1.055,
78,0.92,1.07,
79,0.965,1.075,
80,0.98,1.09,
81,1.0,1.095,
82,1.03,1.1,
83,1.07,1.13,
84,1.095,1.145,
85,1.105,1.135,
86,1.1,1.14,
87,1.1,1.135,
88,1.115,1.135,
89,1.13,1.15,
90,1.145,1.16,
91,1.155,1.15,
92,1.15,1.13,
93,1.14,1.13,
94,1.13,1.11,
95,1.125,1.115,/
96,1.13,1.105,
97,1.11,1.095,
98,1.085,1.08,
99,1.045,1.05,
100,1.015,1.03,
101,0.985,1.02,
102,0.955,1.01,
103,0.92,0.98,
