,MLII,V1,symbol
0,-0.46,0.13,
1,-0.46,0.13,
2,-0.46,0.13,
3,-0.46,0.13,
4,-0.46,0.13,
5,-0.46,0.13,
6,-0.46,0.13,
7,-0.46,0.13,
8,-0.455,0.13,
9,-0.455,0.14,
10,-0.44,0.14,
11,-0.435,0.145,
12,-0.43,0.125,
13,-0.445,0.12,
14,-0.44,0.115,
15,-0.435,0.13,
16,-0.425,0.14,
17,-0.415,0.145,
18,-0.43,0.14,
19,-0.435,0.125,
20,-0.47,0.12,
21,-0.455,0.13,
22,-0.415,0.135,+
23,-0.425,0.13,
24,-0.44,0.115,
25,-0.445,0.11,
26,-0.435,0.11,
27,-0.435,0.14,
28,-0.425,0.15,
29,-0.42,0.14,
30,-0.43,0.125,
31,-0.44,0.125,
32,-0.46,0.125,
33,-0.435,0.125,
34,-0.435,0.145,
35,-0.415,0.14,
36,-0.425,0.135,
37,-0.435,0.12,
38,-0.435,0.12,
39,-0.435,0.13,
40,-0.415,0.14,
41,-0.41,0.14,
42,-0.43,0.11,
43,-0.435,0.11,
44,-0.45,0.11,
45,-0.43,0.115,
46,-0.405,0.12,
47,-0.41,0.125,
48,-0.415,0.12,
49,-0.425,0.105,
50,-0.44,0.11,
51,-0.43,0.115,
52,-0.415,0.13,
53,-0.415,0.125,
54,-0.415,0.115,
55,-0.435,0.1,
56,-0.435,0.105,
57,-0.43,0.115,
58,-0.415,0.135,
59,-0.405,0.125,
60,-0.41,0.11,
61,-0.44,0.11,
62,-0.44,0.105,
63,-0.425,0.115,
64,-0.41,0.125,
65,-0.41,0.125,
66,-0.415,0.11,
67,-0.425,0.085,
68,-0.435,0.095,
69,-0.43,0.105,
70,-0.42,0.125,
71,-0.4,0.12,
72,-0.41,0.11,
73,-0.425,0.09,
74,-0.43,0.1,
75,-0.43,0.11,
76,-0.41,0.125,
77,-0.405,0.11,
78,-0.405,0.105,
79,-0.415,0.1,
80,-0.43,0.095,
81,-0.435,0.11,
82,-0.425,0.135,
83,-0.395,0.125,
84,-0.4,0.105,
85,-0.405,0.1,
86,-0.415,0.105,
87,-0.41,0.115,
88,-0.405,0.12,
89,-0.395,0.13,
90,-0.405,0.1,
91,-0.415,0.1,
92,-0.415,0.095,
93,-0.415,0.11,
94,-0.395,0.125,
95,-0.395,0.115,
96,-0.39,0.1,
97,-0.4,0.095,
98,-0.405,0.1,
99,-0.4,0.11,
100,-0.4,0.13,
101,-0.385,0.13,
102,-0.385,0.12,
103,-0.405,0.115,
104,-0.4,0.115,
105,-0.385,0.135,
106,-0.37,0.15,
107,-0.345,0.16,
108,-0.355,0.135,
109,-0.355,0.13,
110,-0.355,0.125,
111,-0.34,0.145,
112,-0.32,0.145,
113,-0.295,0.14,
114,-0.305,0.115,
115,-0.32,0.085,
116,-0.32,0.085,
117,-0.31,0.095,
118,-0.28,0.095,
119,-0.275,0.08,
120,-0.285,0.075,
121,-0.3,0.07,
122,-0.305,0.075,
123,-0.305,0.09,
124,-0.29,0.095,
125,-0.275,0.1,
126,-0.285,0.09,
127,-0.305,0.075,
128,-0.325,0.09,
129,-0.32,0.105,
130,-0.335,0.105,
131,-0.335,0.095,
132,-0.36,0.08,
133,-0.365,0.07,
134,-0.365,0.07,
135,-0.36,0.09,
136,-0.35,0.105,
137,-0.355,0.09,
138,-0.37,0.085,
139,-0.355,0.075,
140,-0.37,0.08,
141,-0.355,0.1,
142,-0.355,0.115,
143,-0.355,0.11,
144,-0.35,0.09,
145,-0.355,0.08,
146,-0.36,0.08,
147,-0.36,0.095,
148,-0.35,0.125,
149,-0.335,0.115,
150,-0.33,0.095,
151,-0.335,0.09,
152,-0.345,0.11,
153,-0.33,0.145,
154,-0.31,0.175,
155,-0.31,0.21,
156,-0.305,0.25,
157,-0.335,0.275,
158,-0.375,0.27,
159,-0.4,0.29,
160,-0.415,0.28,
161,-0.42,0.225,
162,-0.39,0.145,
163,-0.35,0.035,
164,-0.2,-0.075,
165,0.09,-0.17,
166,0.49,-0.23,
167,0.96,-0.295,
168,1.39,-0.295,
169,1.755,-0.265,
170,1.99,-0.185,N
171,2.09,-0.065,
172,2.05,-0.005,
173,1.72,0.04,
174,1.08,0.03,
175,0.44,0.005,
176,-0.2,0.015,
177,-0.64,0.05,
178,-0.595,0.085,
179,-0.49,0.105,
180,-0.46,0.1,
181,-0.495,0.09,
182,-0.515,0.085,
183,-0.5,0.1,
184,-0.465,0.105,
185,-0.44,0.125,
186,-0.43,0.115,
187,-0.375,0.105,
188,-0.345,0.11,
189,-0.305,0.13,
