,MLII,V1,symbol
0,0.35,0.105,
1,0.35,0.105,
2,0.35,0.105,
3,0.35,0.105,
4,0.35,0.105,
5,0.35,0.105,
6,0.35,0.105,
7,0.35,0.105,
8,0.35,0.105,
9,0.02,0.115,
10,-0.21,0.09,
11,-0.33,0.075,
12,-0.37,0.095,
13,-0.335,0.115,
14,-0.285,0.09,
15,-0.23,0.085,
16,-0.215,0.09,
17,-0.2,0.085,
18,-0.19,0.07,
19,-0.2,0.075,
20,-0.2,0.09,
21,-0.21,0.095,
22,-0.23,0.07,
23,-0.25,0.03,
24,-0.255,0.04,
25,-0.245,0.07,
26,-0.24,0.065,
27,-0.215,0.04,
28,-0.235,0.04,
29,-0.23,0.045,
30,-0.23,0.04,
31,-0.205,0.015,
32,-0.18,0.04,
33,-0.165,0.05,
34,-0.195,0.06,
35,-0.21,0.04,
36,-0.215,0.03,
37,-0.195,0.06,
38,-0.17,0.085,
39,-0.155,0.07,
40,-0.175,0.045,
41,-0.195,0.05,
42,-0.21,0.065,
43,-0.2,0.09,
44,-0.2,0.08,
45,-0.195,0.075,
46,-0.185,0.075,
47,-0.185,0.05,
48,-0.18,0.045,
49,-0.175,0.065,
50,-0.175,0.07,
51,-0.165,0.085,
52,-0.14,0.075,
53,-0.12,0.045,
54,-0.115,0.06,
55,-0.13,0.075,
56,-0.155,0.06,
57,-0.19,0.035,
58,-0.19,0.04,
59,-0.185,0.055,
60,-0.18,0.07,
61,-0.16,0.06,
62,-0.14,0.07,
63,-0.13,0.07,
64,-0.11,0.07,
65,-0.12,0.055,
66,-0.13,0.04,
67,-0.13,0.05,+
68,-0.125,0.08,
69,-0.095,0.085,
70,-0.095,0.06,
71,-0.09,0.05,
72,-0.08,0.065,
73,-0.075,0.08,
74,-0.07,0.07,
75,-0.075,0.05,
76,-0.065,0.065,
77,-0.055,0.06,
78,-0.06,0.075,
79,-0.055,0.055,
80,-0.04,0.06,
81,-0.03,0.08,
82,-0.02,0.065,
83,-0.015,0.05,
84,-0.015,0.04,
85,-0.01,0.065,
86,0.015,0.095,
87,0.035,0.075,
88,0.025,0.05,
89,0.015,0.065,
90,0.015,0.07,
91,0.025,0.06,
92,0.025,0.055,
93,0.04,0.05,
94,0.04,0.07,
95,0.03,0.065,
96,0.015,0.065,
97,0.02,0.07,
98,0.035,0.085,
99,0.045,0.09,
100,0.05,0.06,
101,0.025,0.035,
102,0.02,0.055,
103,0.02,0.085,
104,0.01,0.095,
105,0.01,0.08,
106,0.0,0.08,
107,-0.005,0.075,
108,-0.025,0.075,
109,-0.02,0.07,
110,-0.03,0.07,
111,-0.03,0.085,
112,-0.035,0.075,
113,-0.045,0.06,
114,-0.055,0.055,
115,-0.06,0.085,
116,-0.065,0.105,
117,-0.075,0.085,
118,-0.08,0.06,
119,-0.075,0.045,
120,-0.075,0.06,
121,-0.075,0.085,
122,-0.07,0.09,
123,-0.075,0.075,
124,-0.08,0.085,
125,-0.09,0.09,
126,-0.1,0.095,
127,-0.095,0.08,
128,-0.095,0.075,
129,-0.085,0.08,
130,-0.095,0.095,
131,-0.1,0.08,
132,-0.1,0.085,
133,-0.115,0.085,
134,-0.115,0.095,
135,-0.13,0.09,
136,-0.14,0.06,
137,-0.15,0.05,
138,-0.16,0.085,
139,-0.145,0.1,
140,-0.155,0.095,
141,-0.16,0.08,
142,-0.17,0.09,
143,-0.185,0.085,
144,-0.175,0.085,
145,-0.17,0.08,
146,-0.165,0.075,
147,-0.17,0.09,
148,-0.17,0.105,
149,-0.165,0.07,
150,-0.18,0.075,
151,-0.18,0.08,
152,-0.2,0.105,
153,-0.2,0.095,
154,-0.215,0.075,
155,-0.205,0.045,
156,-0.21,0.065,
157,-0.205,0.1,
158,-0.21,0.09,
159,-0.22,0.075,
160,-0.225,0.08,
161,-0.225,0.08,
162,-0.24,0.075,
163,-0.225,0.06,
164,-0.21,0.055,
165,-0.205,0.085,
166,-0.195,0.095,
167,-0.19,0.07,
168,-0.2,0.065,
169,-0.19,0.09,
170,-0.19,0.105,
171,-0.185,0.115,
172,-0.17,0.075,
173,-0.17,0.07,
174,-0.175,0.09,
175,-0.165,0.11,
176,-0.165,0.105,
177,-0.185,0.09,
178,-0.185,0.085,
179,-0.205,0.09,
180,-0.205,0.085,
181,-0.21,0.08,
182,-0.195,0.06,
183,-0.195,0.09,
184,-0.19,0.09,
185,-0.195,0.06,
186,-0.195,0.065,
187,-0.195,0.065,
188,-0.185,0.09,
189,-0.175,0.085,
190,-0.175,0.045,
191,-0.2,0.025,
192,-0.225,0.04,
193,-0.25,0.07,
194,-0.24,0.055,
195,-0.24,0.03,
196,-0.24,0.02,
197,-0.25,0.02,
198,-0.26,0.03,
199,-0.27,0.015,
200,-0.28,-0.015,
201,-0.305,0.0,
202,-0.335,0.015,
203,-0.35,0.0,
204,-0.34,-0.025,
205,-0.285,-0.03,
206,-0.205,-0.02,
207,-0.135,-0.02,
208,-0.095,-0.055,
209,-0.045,-0.08,
210,0.01,-0.07,
211,0.075,-0.04,
212,0.14,-0.055,
213,0.175,-0.065,
214,0.135,-0.095,
215,0.045,-0.08,
216,-0.155,-0.065,
217,-0.425,-0.07,
218,-0.71,-0.085,
219,-0.915,-0.065,
220,-1.09,-0.05,
221,-1.255,-0.06,
222,-1.395,-0.08,
223,-1.465,-0.08,
224,-1.505,-0.03,
225,-1.49,-0.02,V
226,-1.45,-0.025,
227,-1.39,-0.05,
228,-1.34,-0.005,
229,-1.27,0.03,
230,-1.155,0.045,
231,-1.025,0.045,
232,-0.95,0.025,
233,-0.93,0.03,
234,-0.93,0.05,
235,-0.91,0.04,
236,-0.885,0.03,
237,-0.865,0.015,
238,-0.84,0.04,
239,-0.8,0.04,
240,-0.755,0.025,
241,-0.715,0.02,
242,-0.66,0.035,
243,-0.63,0.055,
244,-0.58,0.04,
245,-0.54,0.01,
246,-0.51,0.015,
247,-0.465,0.04,
248,-0.435,0.07,
249,-0.395,0.07,
250,-0.365,0.045,
251,-0.315,0.055,
252,-0.265,0.08,
253,-0.2,0.09,
254,-0.155,0.09,
255,-0.09,0.08,
256,-0.04,0.09,
257,-0.015,0.1,
258,-0.01,0.105,
259,0.005,0.1,
260,0.03,0.1,
261,0.055,0.13,
262,0.08,0.13,
263,0.085,0.095,
264,0.09,0.09,
265,0.11,0.09,
266,0.11,0.135,
267,0.13,0.14,
268,0.15,0.115,
269,0.155,0.1,
270,0.15,0.115,
271,0.18,0.15,
272,0.185,0.135,
273,0.205,0.115,
274,0.22,0.11,
275,0.235,0.125,
276,0.235,0.15,
277,0.255,0.135,
278,0.27,0.125,
279,0.29,0.15,
280,0.29,0.14,
281,0.3,0.125,
282,0.3,0.105,
283,0.305,0.115,
284,0.325,0.155,
285,0.315,0.165,
286,0.31,0.13,
287,0.315,0.12,
288,0.315,0.145,
289,0.345,0.16,
290,0.36,0.155,
291,0.37,0.125,
292,0.375,0.125,
293,0.375,0.13,
294,0.365,0.155,
295,0.375,0.14,
296,0.385,0.13,
297,0.41,0.145,
298,0.405,0.14,
299,0.4,0.125,
300,0.4,0.1,
301,0.405,0.13,
302,0.4,0.16,
303,0.41,0.15,
304,0.395,0.13,
305,0.4,0.105,
306,0.385,0.14,
307,0.39,0.15,
308,0.395,0.14,
309,0.385,0.12,
310,0.38,0.135,
311,0.355,0.125,
312,0.355,0.13,
313,0.355,0.11,
314,0.35,0.125,
315,0.325,0.14,
316,0.3,0.12,
317,0.28,0.09,
318,0.25,0.1,
319,0.25,0.11,
320,0.25,0.135,
321,0.25,0.13,
322,0.235,0.1,
323,0.21,0.095,
324,0.175,0.115,
325,0.165,0.13,
326,0.16,0.115,
327,0.145,0.095,
328,0.14,0.105,
329,0.145,0.12,
330,0.13,0.11,
331,0.1,0.1,
332,0.08,0.11,
333,0.04,0.125,
334,0.015,0.12,
335,-0.01,0.085,
336,-0.025,0.08,
337,-0.025,0.105,
338,-0.03,0.125,
339,-0.04,0.1,
340,-0.045,0.085,
341,-0.07,0.1,
342,-0.105,0.105,
343,-0.08,0.1,
344,-0.075,0.09,
345,-0.085,0.09,
346,-0.09,0.115,
347,-0.11,0.1,
348,-0.13,0.085,
349,-0.12,0.105,
350,-0.115,0.12,
351,-0.125,0.115,
352,-0.15,0.09,
353,-0.17,0.075,
354,-0.16,0.095,
355,-0.16,0.105,
356,-0.15,0.1,
357,-0.155,0.09,
358,-0.16,0.095,
359,-0.17,0.09,
360,-0.185,0.08,
361,-0.18,0.07,
362,-0.18,0.1,
363,-0.19,0.1,
364,-0.18,0.11,
365,-0.17,0.06,
366,-0.16,0.075,
367,-0.14,0.105,
368,-0.14,0.115,
369,-0.145,0.08,
370,-0.17,0.07,
371,-0.18,0.075,
372,-0.175,0.1,
373,-0.16,0.095,
374,-0.155,0.09,
375,-0.155,0.1,
376,-0.165,0.12,
377,-0.15,0.095,
378,-0.155,0.065,
379,-0.15,0.09,
380,-0.145,0.115,
381,-0.145,0.105,
382,-0.165,0.09,
383,-0.195,0.075,
384,-0.205,0.1,
385,-0.19,0.105,
386,-0.18,0.09,
387,-0.165,0.075,
388,-0.17,0.1,
389,-0.16,0.09,
390,-0.17,0.08,
391,-0.165,0.085,
392,-0.17,0.1,
393,-0.17,0.11,
394,-0.17,0.075,
395,-0.17,0.035,
396,-0.185,0.07,
397,-0.19,0.095,
398,-0.18,0.095,
399,-0.18,0.07,
400,-0.18,0.09,
401,-0.175,0.08,
402,-0.2,0.07,
403,-0.21,0.055,
404,-0.2,0.075,
405,-0.2,0.105,
406,-0.21,0.08,
407,-0.215,0.055,
408,-0.21,0.06,
409,-0.2,0.09,
410,-0.175,0.075,
411,-0.16,0.06,
412,-0.145,0.05,
413,-0.145,0.07,
414,-0.135,0.085,
415,-0.14,0.075,
416,-0.135,0.06,
417,-0.13,0.08,
418,-0.12,0.095,
419,-0.115,0.07,
420,-0.11,0.06,
421,-0.105,0.075,
422,-0.1,0.105,
423,-0.095,0.105,
424,-0.11,0.065,
425,-0.14,0.07,
426,-0.175,0.095,
427,-0.18,0.105,
428,-0.18,0.09,
429,-0.18,0.075,
430,-0.165,0.095,
431,-0.175,0.09,
432,-0.175,0.07,
433,-0.175,0.07,
434,-0.165,0.09,
435,-0.165,0.11,
436,-0.165,0.08,
437,-0.175,0.03,
438,-0.165,0.06,
439,-0.16,0.085,
440,-0.155,0.09,
441,-0.15,0.07,
442,-0.155,0.075,
443,-0.16,0.08,
444,-0.16,0.08,
445,-0.155,0.06,
446,-0.145,0.075,
447,-0.15,0.095,
448,-0.15,0.09,
449,-0.185,0.075,
450,-0.2,0.06,
451,-0.2,0.09,
452,-0.195,0.105,
453,-0.19,0.085,
454,-0.19,0.065,
455,-0.195,0.075,
456,-0.2,0.1,
457,-0.195,0.095,
458,-0.185,0.08,
459,-0.175,0.08,
460,-0.175,0.095,
461,-0.155,0.09,
462,-0.17,0.06,
463,-0.17,0.07,
464,-0.165,0.09,
465,-0.15,0.105,
466,-0.16,0.075,
467,-0.165,0.05,
468,-0.175,0.075,
469,-0.17,0.105,
470,-0.17,0.105,
471,-0.185,0.085,
472,-0.215,0.07,
473,-0.225,0.085,
474,-0.19,0.09,
475,-0.125,0.075,
476,-0.04,0.08,
477,0.05,0.1,
478,0.125,0.105,
479,0.215,0.065,
480,0.32,0.055,
481,0.415,0.1,
482,0.5,0.11,
483,0.605,0.105,
484,0.725,0.09,
485,0.845,0.095,
486,0.94,0.11,
487,1.06,0.125,N
488,1.11,0.12,
489,1.1,0.1,
490,1.005,0.115,
491,0.86,0.12,
492,0.615,0.115,
493,0.24,0.12,
494,-0.11,0.15,
495,-0.335,0.175,
496,-0.46,0.155,
497,-0.515,0.135,
498,-0.54,0.135,
499,-0.51,0.16,
500,-0.44,0.17,
501,-0.385,0.14,
502,-0.36,0.13,
503,-0.35,0.125,
504,-0.335,0.145,
505,-0.32,0.14,
506,-0.295,0.13,
507,-0.3,0.115,
508,-0.3,0.135,
509,-0.325,0.12,
510,-0.335,0.1,
511,-0.335,0.09,
512,-0.335,0.115,
513,-0.325,0.13,
514,-0.31,0.115,
515,-0.3,0.08,
516,-0.28,0.085,
517,-0.26,0.11,
518,-0.24,0.12,
519,-0.245,0.095,
520,-0.26,0.08,
521,-0.27,0.085,
522,-0.28,0.1,
523,-0.28,0.11,
524,-0.275,0.085,
525,-0.27,0.09,
526,-0.275,0.085,
527,-0.28,0.095,
528,-0.255,0.09,
529,-0.25,0.08,
530,-0.24,0.075,
531,-0.235,0.105,
532,-0.235,0.09,
533,-0.235,0.07,
534,-0.24,0.055,
535,-0.235,0.075,
536,-0.235,0.105,
537,-0.23,0.095,
538,-0.24,0.07,
539,-0.225,0.055,
540,-0.23,0.085,
541,-0.225,0.105,
542,-0.21,0.11,
543,-0.195,0.085,
544,-0.215,0.085,
545,-0.22,0.095,
546,-0.24,0.09,
547,-0.23,0.08,
548,-0.23,0.08,
549,-0.215,0.095,
550,-0.21,0.1,
551,-0.21,0.08,
552,-0.22,0.065,
553,-0.205,0.075,
554,-0.18,0.09,
555,-0.185,0.1,
556,-0.19,0.085,
557,-0.19,0.05,
558,-0.195,0.065,
559,-0.16,0.09,
560,-0.14,0.12,
561,-0.13,0.09,
562,-0.125,0.07,
563,-0.13,0.07,
564,-0.14,0.095,
565,-0.13,0.095,
566,-0.12,0.09,
567,-0.125,0.08,
568,-0.125,0.08,
569,-0.145,0.095,
570,-0.125,0.1,
571,-0.12,0.085,
572,-0.125,0.085,
573,-0.115,0.095,
574,-0.12,0.1,
575,-0.14,0.09,
576,-0.15,0.06,
577,-0.145,0.065,
578,-0.135,0.095,
579,-0.11,0.105,
580,-0.105,0.085,
581,-0.1,0.055,
582,-0.085,0.06,
583,-0.095,0.085,
584,-0.08,0.095,
585,-0.065,0.09,
586,-0.07,0.06,
587,-0.07,0.065,
588,-0.075,0.105,
589,-0.07,0.095,
590,-0.06,0.085,
591,-0.055,0.08,
592,-0.05,0.09,
593,-0.075,0.1,
594,-0.065,0.1,
595,-0.065,0.08,
596,-0.07,0.1,
597,-0.08,0.11,
598,-0.08,0.11,
599,-0.08,0.07,
600,-0.08,0.065,
601,-0.08,0.1,
602,-0.08,0.11,
603,-0.075,0.105,
604,-0.09,0.085,
605,-0.09,0.07,
606,-0.085,0.1,
607,-0.09,0.12,
608,-0.075,0.11,
609,-0.075,0.07,
610,-0.07,0.08,
611,-0.075,0.1,
612,-0.09,0.105,
613,-0.075,0.085,
614,-0.065,0.09,
615,-0.07,0.09,
616,-0.07,0.1,
617,-0.085,0.1,
618,-0.09,0.095,
619,-0.09,0.065,
620,-0.08,0.09,
621,-0.1,0.1,
622,-0.105,0.105,
623,-0.115,0.075,
624,-0.12,0.06,
625,-0.115,0.085,
626,-0.1,0.12,
627,-0.105,0.115,
628,-0.12,0.075,
629,-0.14,0.065,
630,-0.14,0.1,
631,-0.115,0.115,
632,-0.07,0.105,
633,-0.075,0.09,
634,-0.09,0.1,
635,-0.105,0.1,
636,-0.115,0.11,
637,-0.11,0.105,
638,-0.11,0.11,
639,-0.13,0.115,
640,-0.135,0.115,
641,-0.15,0.09,
642,-0.13,0.08,
643,-0.125,0.09,
644,-0.125,0.12,
645,-0.14,0.11,
646,-0.155,0.085,
647,-0.155,0.075,
648,-0.155,0.095,
649,-0.155,0.095,
650,-0.145,0.1,
651,-0.13,0.09,
652,-0.13,0.08,
653,-0.13,0.09,
654,-0.12,0.105,
655,-0.11,0.09,
656,-0.09,0.085,
657,-0.07,0.1,
658,-0.06,0.105,
659,-0.08,0.085,
660,-0.075,0.075,
661,-0.05,0.085,
662,-0.015,0.12,
663,0.005,0.115,
664,0.02,0.1,
665,0.02,0.08,
666,0.04,0.09,
667,0.06,0.095,
668,0.08,0.1,
669,0.105,0.085,
670,0.11,0.07,
671,0.095,0.065,
672,0.12,0.065,
673,0.2,0.065,
674,0.265,0.045,
675,0.265,0.04,
676,0.22,0.045,
677,0.2,0.015,
678,0.19,0.005,
679,0.15,0.01,
680,0.035,0.04,
681,-0.225,0.03,
682,-0.625,0.02,
683,-1.09,-0.005,
684,-1.475,0.01,
685,-1.745,0.025,
686,-1.895,0.025,
687,-1.955,0.015,
688,-1.995,0.01,
689,-2.01,0.02,V
690,-2.0,0.025,
691,-1.965,0.03,
692,-1.905,0.04,
693,-1.845,0.05,
694,-1.75,0.065,
695,-1.605,0.05,
696,-1.475,0.05,
697,-1.35,0.075,
698,-1.275,0.12,
699,-1.235,0.105,
700,-1.18,0.09,
701,-1.105,0.085,
702,-1.035,0.105,
703,-0.94,0.11,
704,-0.83,0.095,
705,-0.77,0.105,
706,-0.715,0.105,
707,-0.665,0.11,
708,-0.605,0.1,
709,-0.52,0.1,
710,-0.465,0.11,
711,-0.42,0.115,
712,-0.4,0.1,
713,-0.39,0.09,
714,-0.375,0.09,
715,-0.34,0.115,
716,-0.305,0.13,
717,-0.27,0.115,
718,-0.19,0.115,
719,-0.125,0.12,
720,-0.06,0.12,
721,-0.005,0.125,
722,0.05,0.125,
723,0.11,0.145,
724,0.15,0.155,
725,0.185,0.145,
726,0.21,0.135,
727,0.23,0.155,
728,0.26,0.17,
729,0.285,0.165,
730,0.325,0.145,
731,0.33,0.14,
732,0.325,0.15,
733,0.35,0.175,
734,0.39,0.175,
735,0.43,0.17,
736,0.47,0.17,
737,0.465,0.17,
738,0.485,0.145,
739,0.505,0.15,
740,0.52,0.165,
741,0.54,0.175,
742,0.56,0.15,
743,0.585,0.14,
744,0.6,0.16,
745,0.62,0.16,
746,0.645,0.16,
747,0.655,0.15,
748,0.675,0.165,
749,0.68,0.17,
750,0.695,0.16,
751,0.715,0.175,
752,0.755,0.19,
753,0.785,0.195,
754,0.805,0.175,
755,0.795,0.155,
756,0.805,0.17,
757,0.82,0.195,
758,0.84,0.195,
759,0.865,0.18,
760,0.855,0.17,
761,0.85,0.17,
762,0.835,0.17,
763,0.83,0.165,
764,0.835,0.19,
765,0.825,0.19,
766,0.8,0.18,
767,0.79,0.16,
768,0.77,0.17,
769,0.78,0.185,
770,0.77,0.185,
771,0.755,0.16,
772,0.715,0.165,
773,0.68,0.165,
774,0.665,0.18,
775,0.64,0.185,
776,0.615,0.19,
777,0.605,0.19,
778,0.585,0.18,
779,0.56,0.155,
780,0.53,0.165,
781,0.495,0.195,
782,0.46,0.2,
783,0.435,0.19,
784,0.4,0.18,
785,0.36,0.165,
786,0.325,0.175,
787,0.29,0.17,
788,0.275,0.17,
789,0.245,0.185,
790,0.205,0.18,
791,0.185,0.16,
792,0.185,0.17,
793,0.175,0.18,
794,0.165,0.185,
795,0.155,0.175,
796,0.14,0.165,
797,0.13,0.16,
798,0.11,0.175,
799,0.095,0.16,
800,0.075,0.175,
801,0.055,0.185,
802,0.035,0.155,
803,0.015,0.125,
804,-0.005,0.135,
805,0.01,0.165,
806,0.015,0.175,
807,0.0,0.155,
808,-0.02,0.155,
809,-0.04,0.155,
810,-0.055,0.145,
811,-0.035,0.125,
812,-0.005,0.14,
813,0.005,0.165,
814,-0.005,0.15,
815,-0.025,0.13,
816,-0.02,0.145,
817,-0.01,0.15,
818,-0.015,0.15,
819,-0.02,0.135,
820,-0.03,0.13,
821,-0.045,0.145,
822,-0.06,0.14,
823,-0.065,0.125,
824,-0.06,0.14,
825,-0.05,0.15,
826,-0.06,0.125,
827,-0.085,0.1,
828,-0.09,0.125,
829,-0.11,0.145,
830,-0.105,0.145,
831,-0.095,0.14,
832,-0.085,0.14,
833,-0.075,0.13,
834,-0.08,0.12,
835,-0.095,0.12,
836,-0.095,0.15,
837,-0.09,0.16,
838,-0.095,0.135,
839,-0.115,0.12,
840,-0.115,0.15,
841,-0.12,0.14,
842,-0.11,0.13,
843,-0.095,0.125,
844,-0.105,0.145,
845,-0.11,0.135,
846,-0.125,0.13,
847,-0.115,0.13,
848,-0.09,0.16,
849,-0.095,0.155,
850,-0.11,0.135,
851,-0.125,0.115,
852,-0.135,0.15,
853,-0.13,0.15,
854,-0.125,0.145,
855,-0.125,0.135,
856,-0.135,0.155,
857,-0.145,0.13,
858,-0.155,0.115,
859,-0.145,0.12,
860,-0.13,0.15,
861,-0.135,0.16,
862,-0.14,0.135,
863,-0.155,0.125,
864,-0.155,0.14,
865,-0.135,0.14,
866,-0.125,0.14,
867,-0.13,0.13,
868,-0.135,0.145,
869,-0.145,0.14,
870,-0.165,0.135,
871,-0.19,0.14,
872,-0.175,0.16,
873,-0.15,0.155,
874,-0.135,0.135,
875,-0.125,0.115,
876,-0.145,0.145,
877,-0.11,0.16,
878,-0.09,0.16,
879,-0.07,0.145,
880,-0.075,0.155,
881,-0.09,0.145,
882,-0.135,0.135,
883,-0.15,0.13,
884,-0.155,0.15,
885,-0.155,0.17,
886,-0.12,0.175,
887,-0.1,0.14,
888,-0.08,0.14,
889,-0.065,0.165,
890,-0.075,0.17,
891,-0.095,0.155,
892,-0.1,0.145,
893,-0.095,0.16,
894,-0.085,0.175,
895,-0.08,0.18,
896,-0.08,0.18,
897,-0.08,0.19,
898,-0.095,0.18,
899,-0.12,0.17,
900,-0.125,0.145,
901,-0.125,0.165,
902,-0.125,0.19,
903,-0.13,0.185,
904,-0.135,0.155,
905,-0.13,0.155,
906,-0.13,0.165,
907,-0.12,0.19,
908,-0.115,0.185,
909,-0.105,0.155,
910,-0.12,0.15,
911,-0.145,0.145,
912,-0.135,0.17,
913,-0.11,0.175,
914,-0.11,0.18,
915,-0.11,0.19,
916,-0.125,0.185,
917,-0.105,0.185,
918,-0.1,0.16,
919,-0.08,0.175,
920,-0.05,0.2,
921,-0.03,0.205,
922,-0.07,0.185,
923,-0.12,0.165,
924,-0.185,0.185,
925,-0.215,0.185,
926,-0.22,0.18,
927,-0.185,0.15,
928,-0.16,0.155,
929,-0.16,0.165,
930,-0.145,0.17,
931,-0.15,0.16,
932,-0.13,0.17,
933,-0.14,0.18,
934,-0.15,0.17,
935,-0.17,0.15,
936,-0.19,0.145,
937,-0.185,0.165,
938,-0.17,0.185,
939,-0.175,0.18,
940,-0.165,0.155,
941,-0.16,0.16,
942,-0.18,0.175,
943,-0.175,0.18,
944,-0.185,0.17,
945,-0.185,0.16,
946,-0.19,0.165,
947,-0.205,0.16,
948,-0.21,0.15,
949,-0.215,0.15,
950,-0.215,0.165,
951,-0.18,0.17,
952,-0.125,0.16,
953,-0.075,0.14,
954,0.0,0.13,
955,0.085,0.15,
956,0.19,0.175,
957,0.29,0.17,
958,0.36,0.145,
959,0.44,0.14,
960,0.535,0.16,
