,MLII,V1,symbol
0,-0.035,0.035,
1,-0.035,0.035,
2,-0.035,0.035,
3,-0.035,0.035,
4,-0.035,0.035,
5,-0.035,0.035,
6,-0.035,0.035,
7,-0.035,0.035,
8,-0.035,0.035,
9,-0.035,0.06,
10,-0.02,0.085,
11,-0.04,0.07,
12,-0.065,0.045,
13,-0.08,0.01,
14,-0.1,0.01,
15,-0.09,0.015,
16,-0.08,0.005,
17,-0.105,0.0,
18,-0.095,-0.025,
19,-0.125,-0.055,
20,-0.135,-0.045,
21,-0.125,-0.04,
22,-0.115,-0.025,
23,-0.105,-0.025,
24,-0.12,-0.025,
25,-0.13,-0.03,
26,-0.125,-0.01,
27,-0.12,-0.01,
28,-0.105,0.005,
29,-0.1,0.0,
30,-0.115,-0.005,
31,-0.125,-0.025,+
32,-0.13,-0.005,
33,-0.13,0.005,
34,-0.115,0.015,
35,-0.115,0.02,
36,-0.11,0.0,
37,-0.125,0.005,
38,-0.13,0.015,
39,-0.12,0.035,
40,-0.105,0.035,
41,-0.105,0.04,
42,-0.09,0.015,
43,-0.125,0.015,
44,-0.135,0.025,
45,-0.12,0.03,
46,-0.1,0.05,
47,-0.11,0.035,
48,-0.115,0.035,
49,-0.12,0.025,
50,-0.115,0.04,
51,-0.11,0.05,
52,-0.09,0.055,
53,-0.085,0.05,
54,-0.095,0.04,
55,-0.12,0.045,
56,-0.125,0.04,
57,-0.12,0.04,
58,-0.11,0.06,
59,-0.1,0.045,
60,-0.115,0.03,
61,-0.135,0.02,
62,-0.135,0.025,
63,-0.14,0.05,
64,-0.11,0.055,
65,-0.13,0.05,
66,-0.135,0.03,
67,-0.15,0.0,
68,-0.14,0.01,
69,-0.135,0.02,
70,-0.13,0.035,
71,-0.14,0.025,
72,-0.135,0.025,
73,-0.145,0.01,
74,-0.145,0.015,
75,-0.135,0.035,
76,-0.12,0.035,
77,-0.125,0.035,
78,-0.13,0.015,
79,-0.145,0.015,
80,-0.145,0.025,
81,-0.125,0.05,
82,-0.125,0.06,
83,-0.135,0.035,
84,-0.13,0.025,
85,-0.145,0.02,
86,-0.155,0.03,
87,-0.15,0.05,
88,-0.135,0.045,
89,-0.135,0.03,
90,-0.14,0.0,
91,-0.16,-0.005,
92,-0.165,0.015,
93,-0.15,0.045,
94,-0.145,0.07,
95,-0.135,0.06,
96,-0.15,0.05,
97,-0.145,0.055,
98,-0.15,0.055,
99,-0.14,0.075,
100,-0.125,0.085,
101,-0.12,0.075,
102,-0.12,0.07,
103,-0.12,0.065,
104,-0.115,0.075,
105,-0.115,0.08,
106,-0.09,0.08,
107,-0.07,0.055,
108,-0.075,0.02,
109,-0.09,0.0,
110,-0.09,0.025,
111,-0.075,0.02,
112,-0.065,0.045,
113,-0.075,0.04,
114,-0.07,0.02,
115,-0.11,-0.005,
116,-0.095,-0.005,
117,-0.1,0.005,
118,-0.085,-0.005,
119,-0.08,-0.005,
120,-0.095,-0.025,
121,-0.125,-0.03,
122,-0.14,-0.055,
123,-0.125,-0.055,
124,-0.13,-0.05,
125,-0.125,-0.045,
126,-0.15,-0.04,
127,-0.155,-0.04,
128,-0.165,-0.03,
129,-0.145,-0.025,
130,-0.15,-0.005,
131,-0.145,0.0,
132,-0.175,0.005,
133,-0.195,0.0,
134,-0.205,0.015,
135,-0.19,0.04,
136,-0.185,0.05,
137,-0.185,0.035,
138,-0.2,0.01,
139,-0.205,0.0,
140,-0.22,0.01,
141,-0.205,0.04,
142,-0.185,0.05,
143,-0.195,0.045,
144,-0.225,0.025,
145,-0.215,0.035,
146,-0.23,0.03,
147,-0.22,0.05,
148,-0.22,0.055,
149,-0.22,0.055,
150,-0.23,0.03,
151,-0.235,0.025,
152,-0.245,0.035,
153,-0.235,0.045,
154,-0.215,0.055,
155,-0.225,0.05,
156,-0.23,0.045,
157,-0.245,0.025,
158,-0.25,0.02,
159,-0.24,0.04,
160,-0.235,0.045,
161,-0.215,0.05,
162,-0.23,0.04,
163,-0.25,0.03,
164,-0.24,0.035,
165,-0.23,0.025,
166,-0.22,0.02,
167,-0.215,0.025,
168,-0.225,0.015,
169,-0.24,0.01,
170,-0.245,0.015,
171,-0.23,0.035,
172,-0.22,0.055,
173,-0.205,0.03,
174,-0.195,-0.02,
175,-0.185,-0.13,
176,-0.175,-0.23,
177,-0.135,-0.36,
178,-0.09,-0.49,
179,-0.035,-0.64,
180,0.03,-0.78,
181,0.11,-0.88,
182,0.18,-0.93,
183,0.22,-0.925,
184,0.22,-0.905,
185,0.185,-0.925,
186,0.085,-0.94,
187,-0.035,-0.925,
188,-0.095,-0.9,
189,-0.095,-0.845,
190,-0.025,-0.795,
191,0.085,-0.77,
192,0.205,-0.75,
193,0.34,-0.73,
194,0.48,-0.695,
195,0.595,-0.665,
196,0.67,-0.64,
197,0.68,-0.615,L
198,0.59,-0.57,
199,0.455,-0.525,
200,0.335,-0.43,
201,0.23,-0.34,
202,0.14,-0.275,
203,0.035,-0.225,
204,-0.09,-0.175,
205,-0.2,-0.125,
206,-0.3,-0.05,
207,-0.39,0.05,
208,-0.445,0.115,
209,-0.485,0.145,
210,-0.51,0.15,
211,-0.495,0.155,
212,-0.455,0.175,
213,-0.425,0.195,
214,-0.38,0.205,
215,-0.335,0.21,
216,-0.33,0.22,
217,-0.32,0.215,
218,-0.33,0.22,
219,-0.31,0.25,
220,-0.315,0.26,
221,-0.3,0.25,
222,-0.31,0.235,
223,-0.315,0.23,
224,-0.32,0.24,
225,-0.29,0.265,
226,-0.285,0.27,
227,-0.27,0.265,
228,-0.275,0.26,
229,-0.295,0.26,
230,-0.295,0.265,
231,-0.285,0.285,
232,-0.285,0.3,
233,-0.28,0.29,
234,-0.275,0.28,
235,-0.295,0.275,
236,-0.29,0.29,
237,-0.275,0.315,
238,-0.255,0.34,
239,-0.245,0.345,
240,-0.23,0.355,
241,-0.26,0.335,
242,-0.26,0.33,
243,-0.25,0.335,
244,-0.235,0.33,
245,-0.235,0.325,
246,-0.235,0.325,
247,-0.245,0.33,
248,-0.245,0.34,
249,-0.22,0.37,
250,-0.195,0.385,
251,-0.175,0.365,
252,-0.18,0.37,
253,-0.18,0.365,
254,-0.17,0.38,
255,-0.155,0.385,
256,-0.14,0.395,
257,-0.12,0.385,
258,-0.125,0.385,
259,-0.12,0.385,
260,-0.115,0.385,
261,-0.1,0.4,
262,-0.07,0.4,
263,-0.075,0.39,
264,-0.045,0.375,
265,-0.05,0.345,
266,-0.045,0.365,
267,-0.005,0.355,
268,0.015,0.345,
269,0.025,0.32,
270,0.03,0.285,
271,0.03,0.245,
272,0.04,0.225,
273,0.06,0.23,
274,0.085,0.225,
275,0.09,0.2,
276,0.08,0.165,
277,0.08,0.135,
278,0.08,0.125,
279,0.11,0.11,
280,0.125,0.105,
281,0.14,0.085,
282,0.13,0.05,
283,0.115,0.04,
284,0.09,0.04,
285,0.09,0.055,
286,0.085,0.055,
287,0.06,0.06,
288,0.03,0.05,
289,-0.015,0.055,
290,-0.04,0.035,
291,-0.06,0.055,
292,-0.08,0.07,
293,-0.095,0.065,
294,-0.115,0.05,
295,-0.15,0.035,
296,-0.175,0.025,
297,-0.175,0.025,
298,-0.165,0.05,
299,-0.17,0.05,
300,-0.185,0.03,
301,-0.205,0.025,
302,-0.235,0.02,
303,-0.22,0.04,
304,-0.215,0.065,
305,-0.205,0.06,
306,-0.22,0.05,
307,-0.245,0.035,
308,-0.24,0.04,
309,-0.23,0.06,
310,-0.23,0.045,
311,-0.225,0.06,
312,-0.245,0.045,
313,-0.275,0.03,
314,-0.255,0.035,
315,-0.245,0.045,
316,-0.24,0.07,
317,-0.235,0.065,
318,-0.235,0.045,
319,-0.245,0.045,
320,-0.265,0.035,
321,-0.25,0.055,
322,-0.245,0.065,
323,-0.235,0.065,
324,-0.245,0.055,
325,-0.26,0.05,
326,-0.255,0.065,
327,-0.24,0.075,
328,-0.225,0.09,
329,-0.245,0.07,
330,-0.24,0.065,
331,-0.25,0.065,
332,-0.25,0.065,
333,-0.26,0.085,
334,-0.235,0.1,
335,-0.235,0.095,
336,-0.235,0.08,
337,-0.24,0.08,
338,-0.245,0.065,
339,-0.255,0.08,
340,-0.24,0.09,
341,-0.24,0.09,
342,-0.24,0.07,
343,-0.245,0.055,
344,-0.26,0.05,
345,-0.235,0.055,
346,-0.22,0.07,
347,-0.225,0.08,
348,-0.245,0.085,
349,-0.26,0.075,
350,-0.255,0.08,
351,-0.23,0.09,
352,-0.23,0.075,
353,-0.21,0.07,
354,-0.23,0.07,
355,-0.25,0.055,
356,-0.26,0.065,
357,-0.255,0.095,
358,-0.245,0.09,
359,-0.23,0.075,
360,-0.235,0.06,
361,-0.24,0.055,
362,-0.25,0.06,
363,-0.245,0.075,
364,-0.24,0.085,
365,-0.255,0.08,
366,-0.255,0.065,
367,-0.255,0.065,
368,-0.275,0.06,
369,-0.26,0.095,
370,-0.245,0.095,
371,-0.24,0.075,
372,-0.26,0.065,
373,-0.27,0.05,
374,-0.265,0.05,
375,-0.265,0.07,
376,-0.25,0.085,
377,-0.245,0.09,
378,-0.26,0.085,
379,-0.285,0.08,
380,-0.27,0.1,
381,-0.255,0.12,
382,-0.235,0.135,
383,-0.225,0.12,
384,-0.225,0.1,
385,-0.24,0.095,
386,-0.235,0.11,
387,-0.22,0.12,
388,-0.215,0.13,
389,-0.215,0.12,
390,-0.23,0.12,
391,-0.245,0.1,
392,-0.24,0.085,
393,-0.22,0.095,
394,-0.19,0.1,
395,-0.175,0.09,
396,-0.195,0.075,
397,-0.18,0.045,
398,-0.18,0.045,
399,-0.17,0.055,
400,-0.17,0.06,
401,-0.175,0.045,
402,-0.2,0.03,
403,-0.21,0.005,
404,-0.22,-0.005,
405,-0.215,0.01,
406,-0.215,0.015,
407,-0.21,0.025,
408,-0.21,0.02,
409,-0.23,0.015,
410,-0.23,0.025,
411,-0.23,0.03,
412,-0.22,0.025,
413,-0.225,0.005,
414,-0.25,-0.005,
415,-0.27,0.0,
416,-0.28,0.005,
417,-0.275,0.035,
418,-0.27,0.065,
419,-0.265,0.065,
420,-0.275,0.07,
