,MLII,V1,symbol
0,-0.01,-0.615,
1,-0.01,-0.615,
2,-0.01,-0.615,
3,-0.01,-0.615,
4,-0.01,-0.615,
5,-0.01,-0.615,
6,-0.01,-0.615,
7,-0.01,-0.615,
8,-0.01,-0.62,
9,-0.035,-0.61,
10,-0.07,-0.595,
11,-0.1,-0.555,
12,-0.125,-0.555,
13,-0.15,-0.53,
14,-0.16,-0.525,
15,-0.175,-0.525,
16,-0.18,-0.51,
17,-0.195,-0.505,
18,-0.225,-0.495,+
19,-0.255,-0.485,
20,-0.31,-0.485,
21,-0.34,-0.48,
22,-0.37,-0.485,
23,-0.385,-0.475,
24,-0.4,-0.475,
25,-0.405,-0.44,
26,-0.395,-0.39,
27,-0.395,-0.37,
28,-0.39,-0.35,
29,-0.395,-0.325,
30,-0.385,-0.305,
31,-0.39,-0.29,
32,-0.395,-0.265,
33,-0.395,-0.255,
34,-0.415,-0.26,
35,-0.41,-0.26,
36,-0.4,-0.27,
37,-0.355,-0.305,
38,-0.32,-0.33,
39,-0.275,-0.35,
40,-0.215,-0.37,
41,-0.16,-0.42,
42,-0.135,-0.45,
43,-0.12,-0.49,
44,-0.115,-0.525,
45,-0.105,-0.55,
46,-0.09,-0.57,
47,-0.08,-0.58,
48,-0.075,-0.58,
49,-0.05,-0.57,
50,-0.055,-0.585,
51,-0.085,-0.58,
52,-0.13,-0.595,
53,-0.19,-0.605,
54,-0.265,-0.605,
55,-0.325,-0.64,
56,-0.38,-0.665,
57,-0.425,-0.675,
58,-0.45,-0.7,
59,-0.465,-0.69,
60,-0.5,-0.68,
61,-0.5,-0.66,
62,-0.5,-0.675,
63,-0.49,-0.665,
64,-0.475,-0.66,
65,-0.47,-0.67,
66,-0.475,-0.69,
67,-0.485,-0.71,
68,-0.485,-0.705,
69,-0.505,-0.705,
70,-0.505,-0.7,
71,-0.51,-0.69,
72,-0.495,-0.69,
73,-0.49,-0.69,
74,-0.485,-0.685,
75,-0.48,-0.68,
76,-0.5,-0.675,
77,-0.505,-0.675,
78,-0.5,-0.65,
79,-0.49,-0.64,
80,-0.49,-0.61,
81,-0.485,-0.57,
82,-0.505,-0.53,
83,-0.53,-0.52,
84,-0.56,-0.585,
85,-0.56,-0.775,
86,-0.505,-1.065,
87,-0.38,-1.455,
88,-0.175,-1.87,
89,0.105,-2.24,
90,0.445,-2.505,
91,0.815,-2.68,
92,1.215,-2.74,
93,1.575,-2.735,
94,1.855,-2.7,
95,1.965,-2.65,N
96,1.88,-2.6,
97,1.62,-2.545,
98,1.26,-2.465,
99,0.86,-2.37,
100,0.43,-2.205,
101,0.01,-1.965,
102,-0.375,-1.655,
103,-0.72,-1.38,
104,-1.01,-1.16,
105,-1.21,-1.03,
106,-1.325,-0.97,
107,-1.32,-0.93,
108,-1.23,-0.915,
109,-1.1,-0.88,
110,-0.96,-0.86,
111,-0.845,-0.82,
112,-0.78,-0.785,
113,-0.75,-0.765,
114,-0.76,-0.755,
115,-0.8,-0.75,
116,-0.85,-0.76,
117,-0.885,-0.765,
118,-0.905,-0.76,
119,-0.9,-0.745,
120,-0.905,-0.73,
121,-0.895,-0.715,
122,-0.905,-0.705,
123,-0.92,-0.685,
124,-0.93,-0.665,
125,-0.935,-0.665,
126,-0.93,-0.65,
127,-0.92,-0.66,
128,-0.91,-0.655,
129,-0.905,-0.645,
130,-0.92,-0.65,
131,-0.925,-0.64,
132,-0.94,-0.615,
133,-0.94,-0.61,
134,-0.935,-0.59,
135,-0.93,-0.58,
136,-0.915,-0.555,
137,-0.9,-0.53,
138,-0.885,-0.51,
139,-0.89,-0.51,
140,-0.905,-0.505,
141,-0.91,-0.505,
142,-0.905,-0.49,
143,-0.885,-0.46,
144,-0.85,-0.44,
145,-0.815,-0.405,
146,-0.795,-0.385,
147,-0.775,-0.365,
148,-0.77,-0.355,
149,-0.755,-0.345,
150,-0.73,-0.33,
151,-0.71,-0.345,
152,-0.675,-0.315,
153,-0.64,-0.315,
154,-0.615,-0.31,
155,-0.585,-0.28,
156,-0.56,-0.28,
157,-0.54,-0.26,
158,-0.515,-0.255,
159,-0.48,-0.25,
160,-0.44,-0.235,
161,-0.395,-0.235,
162,-0.355,-0.225,
163,-0.33,-0.22,
164,-0.3,-0.225,
165,-0.28,-0.24,
166,-0.26,-0.255,
167,-0.24,-0.26,
168,-0.21,-0.27,
169,-0.155,-0.27,
170,-0.105,-0.26,
171,-0.06,-0.255,
172,-0.025,-0.27,
173,0.01,-0.275,
174,0.045,-0.3,
175,0.07,-0.315,
176,0.1,-0.35,
177,0.15,-0.385,
178,0.18,-0.4,
179,0.22,-0.41,
180,0.255,-0.42,
181,0.275,-0.41,
182,0.3,-0.39,
183,0.31,-0.375,
184,0.325,-0.36,
185,0.36,-0.355,
186,0.39,-0.35,
187,0.4,-0.33,
188,0.38,-0.33,
189,0.365,-0.32,
190,0.335,-0.325,
191,0.3,-0.335,
192,0.275,-0.35,
193,0.25,-0.375,
194,0.23,-0.375,
195,0.185,-0.38,
196,0.125,-0.37,
197,0.09,-0.355,
198,0.035,-0.335,
199,-0.01,-0.33,
200,-0.065,-0.31,
201,-0.105,-0.29,
202,-0.145,-0.27,
203,-0.175,-0.245,
204,-0.205,-0.215,
205,-0.23,-0.205,
206,-0.255,-0.2,
207,-0.265,-0.21,
208,-0.275,-0.225,
209,-0.275,-0.26,
210,-0.265,-0.295,
211,-0.265,-0.335,
212,-0.275,-0.37,
213,-0.315,-0.375,
214,-0.355,-0.405,
215,-0.405,-0.4,
216,-0.445,-0.41,
217,-0.455,-0.425,
218,-0.47,-0.43,
219,-0.475,-0.455,
220,-0.49,-0.475,
221,-0.5,-0.49,
222,-0.515,-0.505,
223,-0.525,-0.51,
224,-0.555,-0.52,
225,-0.55,-0.535,
226,-0.555,-0.545,
227,-0.555,-0.57,
228,-0.55,-0.575,
229,-0.545,-0.575,
230,-0.54,-0.57,
231,-0.53,-0.58,
232,-0.515,-0.58,
233,-0.505,-0.575,
234,-0.49,-0.59,
235,-0.475,-0.585,
236,-0.465,-0.595,
237,-0.48,-0.565,
238,-0.49,-0.555,
239,-0.52,-0.545,
240,-0.54,-0.555,
241,-0.55,-0.625,
242,-0.535,-0.775,
243,-0.48,-1.03,
244,-0.375,-1.325,
245,-0.21,-1.655,
246,0.005,-1.955,
247,0.29,-2.2,
248,0.655,-2.37,
249,1.08,-2.455,
250,1.51,-2.505,
251,1.865,-2.525,
252,2.11,-2.53,
253,2.175,-2.52,N
254,2.065,-2.53,
255,1.815,-2.53,
256,1.51,-2.5,
257,1.155,-2.41,
258,0.775,-2.195,
259,0.41,-1.89,
260,0.045,-1.55,
261,-0.36,-1.26,
262,-0.72,-1.065,
263,-1.0,-0.945,
264,-1.14,-0.895,
265,-1.165,-0.88,
266,-1.06,-0.87,
267,-0.92,-0.855,
268,-0.795,-0.825,
269,-0.715,-0.815,
