,MLII,V1,symbol
0,-0.5,0.05,
1,-0.5,0.05,
2,-0.5,0.05,
3,-0.5,0.05,
4,-0.5,0.05,
5,-0.5,0.05,
6,-0.5,0.05,
7,-0.5,0.05,
8,-0.46,0.05,
9,-0.4,0.04,
10,-0.34,0.02,
11,-0.29,-0.005,
12,-0.275,-0.05,
13,-0.28,-0.095,
14,-0.28,-0.1,
15,-0.285,-0.1,
16,-0.265,-0.08,
17,-0.24,-0.085,
18,-0.215,-0.105,
19,-0.21,-0.145,
20,-0.205,-0.185,
21,-0.195,-0.175,
22,-0.185,-0.155,
23,-0.175,-0.15,
24,-0.17,-0.155,
25,-0.185,-0.18,
26,-0.185,-0.175,
27,-0.17,-0.19,
28,-0.145,-0.2,
29,-0.12,-0.21,
30,-0.095,-0.23,
31,-0.1,-0.26,
32,-0.125,-0.28,
33,-0.115,-0.29,
34,-0.11,-0.27,
35,-0.07,-0.26,
36,-0.055,-0.295,
37,-0.05,-0.32,
38,-0.06,-0.38,
39,-0.05,-0.4,
40,-0.02,-0.415,
41,0.0,-0.415,
42,0.015,-0.44,
43,0.025,-0.47,
44,0.025,-0.485,
45,0.05,-0.505,
46,0.09,-0.515,
47,0.11,-0.525,
48,0.14,-0.56,
49,0.145,-0.575,
50,0.15,-0.59,
51,0.14,-0.605,
52,0.14,-0.6,
53,0.18,-0.57,
54,0.21,-0.595,
55,0.225,-0.615,
56,0.235,-0.61,
57,0.245,-0.605,
58,0.25,-0.57,
59,0.275,-0.545,
60,0.275,-0.52,
61,0.26,-0.53,
62,0.23,-0.485,
63,0.23,-0.46,
64,0.205,-0.42,
65,0.22,-0.385,
66,0.215,-0.36,
67,0.175,-0.34,
68,0.14,-0.32,
69,0.11,-0.275,
70,0.09,-0.24,
71,0.08,-0.185,
72,0.06,-0.16,
73,0.035,-0.155,
74,0.0,-0.135,
75,-0.03,-0.105,
76,-0.04,-0.085,
77,-0.06,-0.035,
78,-0.08,-0.02,
79,-0.115,-0.01,
80,-0.15,0.01,
81,-0.18,0.02,
82,-0.19,0.06,
83,-0.19,0.085,
84,-0.19,0.08,
85,-0.22,0.065,
86,-0.24,0.05,
87,-0.265,0.05,
88,-0.28,0.095,
89,-0.265,0.13,
90,-0.265,0.115,
91,-0.27,0.095,
92,-0.29,0.085,
93,-0.3,0.085,
94,-0.31,0.09,
95,-0.295,0.1,
96,-0.295,0.105,
97,-0.305,0.11,
98,-0.315,0.105,
99,-0.325,0.12,
100,-0.305,0.135,
101,-0.28,0.125,
102,-0.28,0.105,
103,-0.28,0.095,
104,-0.3,0.08,
105,-0.305,0.09,
106,-0.31,0.11,
107,-0.29,0.135,
108,-0.275,0.135,
109,-0.28,0.115,
110,-0.285,0.1,
111,-0.265,0.09,
112,-0.26,0.11,
113,-0.235,0.11,
114,-0.245,0.095,
115,-0.26,0.09,
116,-0.27,0.09,
117,-0.29,0.115,
118,-0.27,0.115,
119,-0.235,0.115,
120,-0.215,0.095,
121,-0.22,0.08,
122,-0.24,0.07,
123,-0.25,0.085,
124,-0.25,0.095,
125,-0.245,0.12,+
126,-0.23,0.12,
127,-0.23,0.095,
128,-0.23,0.085,
129,-0.235,0.08,
130,-0.22,0.09,
131,-0.215,0.09,
132,-0.215,0.08,
133,-0.225,0.08,
134,-0.245,0.075,
135,-0.25,0.08,
136,-0.24,0.095,
