,MLII,V1,symbol
0,0.175,0.635,
1,0.175,0.635,
2,0.175,0.635,
3,0.175,0.635,
4,0.175,0.635,
5,0.175,0.635,
6,0.175,0.635,
7,0.175,0.635,
8,0.175,0.635,
9,0.18,0.635,
10,0.185,0.645,
11,0.21,0.62,
12,0.23,0.615,
13,0.22,0.595,
14,0.195,0.58,
15,0.16,0.57,
16,0.095,0.58,
17,0.06,0.595,
18,0.085,0.59,+
19,0.15,0.585,
20,0.195,0.58,
21,0.16,0.575,
22,0.065,0.59,
23,0.055,0.59,
24,0.12,0.585,
25,0.22,0.57,
26,0.24,0.545,
27,0.2,0.56,
28,0.16,0.575,
29,0.14,0.59,
30,0.14,0.6,
31,0.125,0.6,
32,0.11,0.575,
33,0.1,0.585,
34,0.11,0.595,
35,0.135,0.62,
36,0.14,0.625,
37,0.105,0.62,
38,0.055,0.6,
39,0.03,0.6,
40,0.01,0.595,
41,0.015,0.61,
42,-0.015,0.61,
43,-0.035,0.615,
44,-0.06,0.61,
45,-0.09,0.595,
46,-0.125,0.62,
47,-0.125,0.655,
48,-0.11,0.66,
49,-0.11,0.65,
50,-0.11,0.605,
51,-0.13,0.565,
52,-0.13,0.545,
53,-0.135,0.55,
54,-0.14,0.565,
55,-0.15,0.58,
56,-0.175,0.58,
57,-0.16,0.58,
58,-0.165,0.58,
59,-0.17,0.585,
60,-0.185,0.585,
61,-0.195,0.58,
62,-0.18,0.57,
63,-0.165,0.555,
64,-0.175,0.56,
65,-0.2,0.59,
66,-0.215,0.59,
67,-0.215,0.575,
68,-0.185,0.57,
69,-0.17,0.555,
70,-0.19,0.55,
71,-0.23,0.545,
72,-0.23,0.565,
73,-0.21,0.565,
74,-0.175,0.545,
75,-0.16,0.525,
76,-0.17,0.525,
77,-0.19,0.56,
78,-0.195,0.56,
79,-0.19,0.55,
80,-0.165,0.53,
81,-0.16,0.525,
82,-0.18,0.54,
83,-0.19,0.545,
84,-0.175,0.535,
85,-0.18,0.52,
86,-0.175,0.52,
87,-0.195,0.515,
88,-0.2,0.535,
89,-0.18,0.57,
90,-0.185,0.57,
91,-0.195,0.575,
92,-0.21,0.59,
93,-0.245,0.61,
94,-0.24,0.625,
95,-0.185,0.63,
96,-0.08,0.605,
97,0.025,0.56,
98,0.11,0.49,
99,0.17,0.4,
100,0.2,0.345,
101,0.205,0.31,
102,0.235,0.225,
103,0.33,0.1,
104,0.425,-0.085,
105,0.535,-0.26,
106,0.6,-0.37,
107,0.63,-0.395,
108,0.61,-0.365,
109,0.575,-0.365,
110,0.55,-0.375,
111,0.535,-0.34,L
112,0.52,-0.285,
113,0.49,-0.22,
114,0.445,-0.18,
115,0.39,-0.13,
116,0.33,-0.095,
117,0.27,-0.06,
118,0.22,-0.01,
119,0.175,0.045,
120,0.095,0.07,
121,-0.02,0.095,
122,-0.145,0.1,
123,-0.28,0.13,
124,-0.405,0.17,
125,-0.49,0.2,
126,-0.545,0.23,
127,-0.57,0.255,
128,-0.62,0.265,
129,-0.66,0.285,
130,-0.7,0.31,
131,-0.69,0.325,
132,-0.67,0.345,
133,-0.66,0.355,
134,-0.655,0.36,
135,-0.66,0.38,
136,-0.64,0.41,
137,-0.615,0.445,
138,-0.595,0.45,
139,-0.59,0.47,
140,-0.575,0.465,
141,-0.58,0.47,
142,-0.58,0.485,
143,-0.56,0.515,
144,-0.515,0.51,
145,-0.485,0.53,
146,-0.475,0.515,
147,-0.485,0.51,
148,-0.485,0.52,
149,-0.465,0.525,
150,-0.46,0.535,
151,-0.46,0.52,
152,-0.46,0.52,
153,-0.47,0.51,
154,-0.475,0.535,
155,-0.465,0.535,
156,-0.47,0.535,
157,-0.485,0.535,
158,-0.485,0.525,
159,-0.505,0.52,
160,-0.505,0.535,
161,-0.5,0.545,
162,-0.49,0.535,
163,-0.49,0.53,
164,-0.495,0.525,
165,-0.505,0.53,
166,-0.53,0.535,
167,-0.53,0.56,
168,-0.52,0.56,
169,-0.5,0.555,
170,-0.495,0.525,
171,-0.505,0.53,
172,-0.52,0.525,
173,-0.515,0.535,
174,-0.505,0.53,
175,-0.505,0.525,
176,-0.515,0.52,
177,-0.515,0.51,
178,-0.52,0.53,
179,-0.5,0.535,
180,-0.485,0.535,
181,-0.495,0.53,
182,-0.49,0.515,
183,-0.485,0.51,
184,-0.48,0.495,
185,-0.48,0.505,
186,-0.48,0.51,
187,-0.455,0.505,
188,-0.45,0.49,
189,-0.435,0.48,
190,-0.445,0.485,
191,-0.415,0.49,
192,-0.415,0.485,
193,-0.405,0.475,
194,-0.395,0.465,
195,-0.385,0.46,
196,-0.385,0.465,
197,-0.37,0.48,
198,-0.35,0.475,
199,-0.35,0.47,
200,-0.365,0.44,
201,-0.375,0.43,
202,-0.35,0.42,
203,-0.305,0.45,
204,-0.265,0.43,
205,-0.255,0.42,
206,-0.275,0.42,
207,-0.285,0.39,
208,-0.28,0.38,
209,-0.24,0.39,
210,-0.21,0.38,
211,-0.215,0.37,
212,-0.225,0.36,
213,-0.22,0.34,
214,-0.24,0.355,
215,-0.23,0.35,
216,-0.2,0.345,
217,-0.19,0.32,
218,-0.18,0.3,
219,-0.185,0.305,
220,-0.195,0.295,
221,-0.185,0.31,
222,-0.155,0.295,
223,-0.16,0.285,
224,-0.175,0.27,
225,-0.185,0.26,
226,-0.185,0.25,
227,-0.18,0.265,
228,-0.17,0.25,
229,-0.17,0.25,
230,-0.18,0.24,
231,-0.175,0.24,
232,-0.165,0.24,
233,-0.145,0.255,
234,-0.125,0.255,
235,-0.125,0.23,
236,-0.135,0.23,
237,-0.16,0.21,
238,-0.185,0.225,
239,-0.195,0.21,
240,-0.16,0.225,
241,-0.145,0.215,
242,-0.15,0.18,
243,-0.18,0.17,
244,-0.21,0.175,
245,-0.19,0.19,
246,-0.18,0.185,
247,-0.185,0.18,
248,-0.215,0.16,
249,-0.235,0.15,
250,-0.24,0.155,
251,-0.2,0.16,
252,-0.16,0.17,
253,-0.145,0.165,
254,-0.175,0.155,
255,-0.195,0.16,
256,-0.2,0.16,
257,-0.19,0.175,
258,-0.17,0.18,
259,-0.185,0.17,
260,-0.205,0.15,
261,-0.22,0.15,
262,-0.215,0.16,
263,-0.195,0.175,
264,-0.185,0.17,
265,-0.195,0.165,
266,-0.21,0.17,
267,-0.24,0.16,
268,-0.265,0.185,
269,-0.275,0.175,
270,-0.295,0.175,
271,-0.32,0.185,
272,-0.355,0.175,
273,-0.375,0.16,
274,-0.405,0.165,
275,-0.425,0.185,
276,-0.435,0.175,
277,-0.45,0.18,
278,-0.44,0.16,
279,-0.44,0.15,
280,-0.44,0.155,
281,-0.43,0.17,
282,-0.42,0.17,
283,-0.43,0.16,
284,-0.435,0.15,
285,-0.455,0.14,
286,-0.47,0.155,
287,-0.475,0.155,
288,-0.455,0.155,
289,-0.46,0.135,
290,-0.465,0.12,
291,-0.485,0.12,
292,-0.485,0.12,
293,-0.47,0.125,
294,-0.455,0.125,
295,-0.45,0.13,
296,-0.46,0.11,
297,-0.46,0.105,
298,-0.45,0.12,
299,-0.44,0.125,
300,-0.435,0.125,
301,-0.455,0.12,
302,-0.475,0.1,
303,-0.48,0.105,
