,MLII,V1,symbol
0,-0.32,-1.24,
1,-0.32,-1.24,
2,-0.32,-1.24,
3,-0.32,-1.24,
4,-0.32,-1.24,
5,-0.32,-1.24,
6,-0.32,-1.24,
7,-0.32,-1.31,
8,-0.025,-1.375,
9,0.265,-1.445,
10,0.58,-1.515,
11,0.925,-1.565,
12,1.31,-1.575,
13,1.67,-1.575,
14,2.01,-1.54,
15,2.24,-1.465,
16,2.315,-1.365,
17,2.185,-1.245,
18,1.77,-1.145,
19,1.13,-1.055,
20,0.49,-1.02,
21,-0.15,-0.975,
22,-0.79,-0.945,
23,-1.43,-0.91,
24,-1.64,-0.87,
25,-1.385,-0.85,
26,-1.105,-0.85,
27,-0.92,-0.865,
28,-0.855,-0.88,
29,-0.9,-0.885,
30,-0.995,-0.875,
31,-1.09,-0.85,
32,-1.17,-0.835,
33,-1.2,-0.82,
34,-1.18,-0.8,
35,-1.185,-0.805,
36,-1.155,-0.765,
37,-1.145,-0.765,
38,-1.125,-0.775,
39,-1.135,-0.785,
40,-1.155,-0.795,
41,-1.165,-0.79,
42,-1.175,-0.79,
43,-1.185,-0.775,
44,-1.185,-0.78,
45,-1.185,-0.755,
46,-1.145,-0.755,
47,-1.135,-0.735,
48,-1.12,-0.755,
49,-1.1,-0.76,
50,-1.075,-0.76,
51,-1.09,-0.77,
52,-1.1,-0.79,
53,-1.105,-0.795,
54,-1.11,-0.78,
55,-1.11,-0.775,
56,-1.115,-0.76,
57,-1.11,-0.74,
58,-1.075,-0.725,
59,-1.08,-0.735,
60,-1.05,-0.73,
61,-1.035,-0.73,
62,-1.035,-0.74,
63,-1.025,-0.75,
64,-1.02,-0.73,
65,-1.01,-0.76,
66,-1.0,-0.755,
67,-1.0,-0.755,
68,-0.98,-0.73,
69,-0.96,-0.72,
70,-0.935,-0.69,
71,-0.92,-0.68,
72,-0.895,-0.68,
73,-0.885,-0.69,
74,-0.895,-0.705,
75,-0.865,-0.71,
76,-0.84,-0.71,
77,-0.83,-0.7,
78,-0.82,-0.695,
79,-0.81,-0.67,
80,-0.775,-0.655,
81,-0.735,-0.64,
82,-0.695,-0.635,
83,-0.655,-0.625,
84,-0.61,-0.62,
85,-0.575,-0.625,
86,-0.555,-0.63,
87,-0.515,-0.64,
88,-0.515,-0.64,
89,-0.49,-0.65,
90,-0.485,-0.645,
91,-0.47,-0.64,
92,-0.47,-0.625,
93,-0.445,-0.615,
94,-0.425,-0.6,
95,-0.395,-0.575,
96,-0.355,-0.575,
97,-0.34,-0.59,
98,-0.335,-0.595,
99,-0.34,-0.625,
100,-0.35,-0.64,
101,-0.375,-0.65,
102,-0.39,-0.64,
103,-0.415,-0.625,
104,-0.44,-0.625,
105,-0.48,-0.625,
106,-0.495,-0.63,
107,-0.53,-0.645,
108,-0.565,-0.645,
109,-0.605,-0.66,
110,-0.66,-0.68,
111,-0.7,-0.7,
112,-0.74,-0.71,
113,-0.8,-0.74,
114,-0.835,-0.735,
115,-0.895,-0.71,
116,-0.945,-0.725,
117,-0.99,-0.725,
118,-1.02,-0.725,
119,-1.05,-0.73,
120,-1.06,-0.7,
121,-1.09,-0.695,
122,-1.12,-0.68,
123,-1.12,-0.71,
124,-1.145,-0.74,
125,-1.17,-0.79,
126,-1.205,-0.81,
127,-1.255,-0.82,
128,-1.26,-0.79,
129,-1.26,-0.775,
130,-1.245,-0.725,
131,-1.225,-0.72,
132,-1.215,-0.735,
133,-1.215,-0.75,
134,-1.23,-0.76,
135,-1.24,-0.765,
136,-1.245,-0.78,
137,-1.26,-0.775,
138,-1.265,-0.775,
139,-1.275,-0.735,
140,-1.27,-0.745,
141,-1.28,-0.745,
142,-1.26,-0.745,
143,-1.26,-0.74,
144,-1.235,-0.75,
145,-1.24,-0.735,
146,-1.24,-0.73,
147,-1.235,-0.735,
148,-1.245,-0.75,
149,-1.245,-0.745,
150,-1.25,-0.75,
151,-1.27,-0.755,
152,-1.265,-0.74,
153,-1.245,-0.73,
154,-1.23,-0.72,
155,-1.21,-0.715,
156,-1.205,-0.71,
157,-1.215,-0.7,
158,-1.23,-0.72,
159,-1.235,-0.73,
