,MLII,V1,symbol
0,-0.69,-0.38,+
1,-0.69,-0.38,
2,-0.69,-0.38,
3,-0.69,-0.38,
4,-0.69,-0.38,
5,-0.69,-0.38,
6,-0.69,-0.38,
7,-0.67,-0.38,
8,-0.635,-0.38,
9,-0.6,-0.385,
10,-0.535,-0.385,
11,-0.42,-0.35,
12,-0.24,-0.32,
13,0.02,-0.28,
14,0.375,-0.23,
15,0.77,-0.22,
16,1.13,-0.24,
17,1.375,-0.33,
18,1.435,-0.475,
19,1.225,-0.645,
20,0.72,-0.865,
21,0.08,-1.04,
22,-0.56,-1.16,
23,-1.2,-1.155,
24,-1.685,-1.07,
25,-1.61,-0.94,
26,-1.355,-0.8,
27,-1.1,-0.675,
28,-0.91,-0.58,N
29,-0.815,-0.515,
30,-0.79,-0.49,
31,-0.82,-0.465,
32,-0.845,-0.45,
33,-0.865,-0.44,
34,-0.865,-0.43,
35,-0.87,-0.42,
36,-0.87,-0.415,
37,-0.87,-0.4,
38,-0.865,-0.385,
39,-0.865,-0.37,
40,-0.87,-0.36,
41,-0.855,-0.345,
42,-0.86,-0.35,
43,-0.86,-0.355,
44,-0.86,-0.355,
45,-0.865,-0.365,
46,-0.865,-0.36,
47,-0.87,-0.355,
48,-0.86,-0.345,
49,-0.85,-0.36,
50,-0.855,-0.345,
51,-0.82,-0.34,
52,-0.815,-0.345,
53,-0.815,-0.32,
54,-0.815,-0.33,
55,-0.815,-0.325,
56,-0.805,-0.335,
57,-0.795,-0.325,
58,-0.79,-0.34,
59,-0.8,-0.35,
60,-0.8,-0.345,
61,-0.79,-0.345,
62,-0.775,-0.335,
63,-0.775,-0.325,
64,-0.765,-0.315,
65,-0.755,-0.31,
66,-0.75,-0.305,
67,-0.745,-0.315,
68,-0.74,-0.335,
69,-0.735,-0.34,
70,-0.735,-0.335,
71,-0.74,-0.335,
72,-0.755,-0.32,
73,-0.74,-0.325,
74,-0.73,-0.31,
75,-0.72,-0.305,
76,-0.71,-0.32,
77,-0.695,-0.315,
78,-0.69,-0.32,
79,-0.675,-0.315,
80,-0.675,-0.33,
81,-0.68,-0.32,
82,-0.675,-0.32,
83,-0.67,-0.32,
84,-0.67,-0.325,
85,-0.67,-0.325,
86,-0.655,-0.315,
87,-0.65,-0.315,
88,-0.635,-0.305,
89,-0.63,-0.3,
90,-0.62,-0.3,
91,-0.615,-0.305,
92,-0.605,-0.305,
93,-0.595,-0.32,
94,-0.6,-0.315,
95,-0.595,-0.32,
96,-0.595,-0.32,
97,-0.59,-0.3,
98,-0.58,-0.29,
99,-0.575,-0.285,
100,-0.565,-0.275,
101,-0.55,-0.28,
102,-0.55,-0.295,
103,-0.55,-0.305,
104,-0.55,-0.31,
105,-0.56,-0.31,
106,-0.55,-0.32,
107,-0.555,-0.315,
108,-0.555,-0.315,
109,-0.545,-0.31,
110,-0.52,-0.315,
111,-0.49,-0.31,
112,-0.465,-0.3,
113,-0.47,-0.305,
114,-0.46,-0.315,
115,-0.46,-0.32,
116,-0.445,-0.325,
117,-0.44,-0.33,
118,-0.44,-0.355,
119,-0.42,-0.35,
120,-0.41,-0.36,
121,-0.42,-0.37,
122,-0.415,-0.36,
123,-0.42,-0.35,
124,-0.425,-0.36,
125,-0.43,-0.355,
126,-0.445,-0.375,
127,-0.46,-0.365,
128,-0.48,-0.385,
129,-0.495,-0.405,
130,-0.515,-0.405,
131,-0.545,-0.41,
132,-0.55,-0.395,
133,-0.58,-0.4,
134,-0.59,-0.38,
135,-0.595,-0.385,
136,-0.6,-0.38,
137,-0.61,-0.38,
138,-0.625,-0.39,
139,-0.645,-0.395,
140,-0.66,-0.405,
141,-0.67,-0.395,
142,-0.685,-0.395,
143,-0.685,-0.4,
144,-0.695,-0.4,
145,-0.695,-0.395,
146,-0.695,-0.39,
147,-0.69,-0.385,
148,-0.695,-0.375,
149,-0.685,-0.37,
150,-0.7,-0.375,
151,-0.7,-0.385,
152,-0.7,-0.39,
153,-0.705,-0.4,
154,-0.705,-0.405,
155,-0.715,-0.42,
156,-0.715,-0.415,
157,-0.715,-0.405,
158,-0.715,-0.38,
159,-0.71,-0.365,
160,-0.7,-0.36,
161,-0.685,-0.365,
162,-0.68,-0.37,
163,-0.685,-0.375,
164,-0.685,-0.405,
165,-0.685,-0.4,
166,-0.69,-0.4,
167,-0.695,-0.41,
168,-0.68,-0.39,
169,-0.67,-0.385,
170,-0.65,-0.385,
171,-0.65,-0.38,
172,-0.645,-0.365,
173,-0.625,-0.35,
174,-0.635,-0.37,
175,-0.64,-0.365,
176,-0.64,-0.38,
177,-0.64,-0.385,
178,-0.63,-0.4,
179,-0.645,-0.4,
180,-0.64,-0.4,
181,-0.645,-0.39,
182,-0.635,-0.37,
183,-0.635,-0.365,
184,-0.625,-0.365,
185,-0.615,-0.365,
186,-0.615,-0.365,
187,-0.61,-0.38,
188,-0.62,-0.395,
189,-0.64,-0.405,
190,-0.64,-0.41,
191,-0.65,-0.4,
192,-0.65,-0.395,
193,-0.65,-0.38,
194,-0.645,-0.375,
195,-0.64,-0.385,
196,-0.645,-0.385,
197,-0.635,-0.375,
198,-0.645,-0.39,
199,-0.65,-0.39,
200,-0.655,-0.39,
201,-0.655,-0.385,
202,-0.68,-0.405,
203,-0.67,-0.405,
204,-0.68,-0.4,
205,-0.68,-0.395,
206,-0.68,-0.385,
207,-0.675,-0.365,
208,-0.67,-0.36,
209,-0.675,-0.36,
210,-0.67,-0.37,
211,-0.675,-0.38,
212,-0.675,-0.395,
213,-0.675,-0.395,
214,-0.685,-0.395,
215,-0.7,-0.41,
216,-0.705,-0.395,
217,-0.695,-0.39,
218,-0.705,-0.385,
219,-0.695,-0.365,
220,-0.69,-0.37,
221,-0.68,-0.37,
222,-0.685,-0.38,
223,-0.685,-0.39,
224,-0.69,-0.395,
225,-0.7,-0.4,
226,-0.705,-0.4,
227,-0.715,-0.405,
228,-0.725,-0.4,
229,-0.73,-0.4,
230,-0.725,-0.39,
231,-0.705,-0.395,
232,-0.71,-0.385,
233,-0.705,-0.365,
234,-0.705,-0.37,
235,-0.695,-0.375,
236,-0.71,-0.395,
237,-0.715,-0.405,
238,-0.72,-0.405,
239,-0.725,-0.405,
240,-0.73,-0.4,
241,-0.74,-0.395,
242,-0.73,-0.38,
243,-0.725,-0.38,
244,-0.73,-0.37,
245,-0.715,-0.365,
246,-0.72,-0.38,
