,MLII,V1,symbol
0,-0.2,0.075,
1,-0.2,0.075,
2,-0.2,0.075,
3,-0.2,0.075,
4,-0.2,0.075,
5,-0.2,0.075,
6,-0.2,0.075,
7,-0.2,0.075,
8,-0.185,0.075,
9,-0.185,0.08,
10,-0.19,0.075,
11,-0.195,0.06,
12,-0.21,0.06,
13,-0.21,0.06,
14,-0.195,0.065,
15,-0.19,0.065,
16,-0.18,0.075,
17,-0.18,0.08,
18,-0.175,0.09,
19,-0.165,0.085,
20,-0.17,0.085,
21,-0.175,0.065,
22,-0.185,0.06,
23,-0.195,0.065,
24,-0.195,0.065,
25,-0.225,0.055,
26,-0.225,0.06,
27,-0.225,0.075,
28,-0.21,0.075,
29,-0.215,0.085,
30,-0.195,0.085,
31,-0.205,0.085,
32,-0.21,0.08,
33,-0.215,0.07,
34,-0.225,0.065,
35,-0.23,0.065,
36,-0.24,0.06,
37,-0.245,0.06,
38,-0.26,0.055,
39,-0.25,0.065,
40,-0.24,0.065,
41,-0.235,0.085,
42,-0.245,0.09,
43,-0.245,0.08,
44,-0.245,0.08,
45,-0.26,0.07,
46,-0.255,0.06,
47,-0.26,0.06,
48,-0.265,0.06,
49,-0.26,0.065,
50,-0.275,0.065,
51,-0.265,0.06,
52,-0.265,0.07,
53,-0.27,0.08,
54,-0.275,0.095,
55,-0.265,0.08,
56,-0.27,0.085,
57,-0.275,0.07,+
58,-0.275,0.06,
59,-0.285,0.06,
60,-0.28,0.055,
61,-0.285,0.055,
62,-0.275,0.065,
63,-0.275,0.075,
64,-0.27,0.075,
65,-0.265,0.095,
66,-0.265,0.085,
67,-0.265,0.08,
68,-0.27,0.065,
69,-0.29,0.075,
70,-0.275,0.08,
71,-0.28,0.07,
72,-0.295,0.065,
73,-0.285,0.065,
74,-0.295,0.07,
75,-0.295,0.075,
76,-0.285,0.085,
77,-0.29,0.085,
78,-0.28,0.085,
79,-0.27,0.085,
80,-0.285,0.075,
81,-0.275,0.075,
82,-0.28,0.06,
83,-0.285,0.055,
84,-0.29,0.05,
85,-0.295,0.045,
86,-0.295,0.055,
87,-0.3,0.065,
88,-0.29,0.085,
89,-0.29,0.075,
90,-0.29,0.08,
91,-0.275,0.085,
92,-0.28,0.085,
93,-0.28,0.07,
94,-0.285,0.065,
95,-0.3,0.07,
96,-0.3,0.06,
97,-0.305,0.075,
98,-0.295,0.07,
99,-0.295,0.08,
100,-0.29,0.085,
101,-0.28,0.09,
102,-0.285,0.085,
103,-0.28,0.1,
104,-0.265,0.105,
105,-0.285,0.11,
106,-0.285,0.105,
107,-0.275,0.105,
108,-0.275,0.125,
109,-0.27,0.14,
110,-0.26,0.155,
111,-0.26,0.16,
112,-0.23,0.16,
113,-0.21,0.17,
114,-0.205,0.155,
115,-0.2,0.14,
116,-0.19,0.135,
117,-0.18,0.12,
118,-0.185,0.105,
119,-0.16,0.095,
120,-0.145,0.085,
121,-0.135,0.075,
122,-0.105,0.08,
123,-0.095,0.09,
124,-0.1,0.08,
125,-0.1,0.08,
126,-0.11,0.075,
127,-0.125,0.08,
128,-0.125,0.06,
129,-0.14,0.05,
130,-0.155,0.045,
131,-0.17,0.045,
132,-0.18,0.05,
133,-0.2,0.05,
134,-0.205,0.055,
135,-0.215,0.06,
136,-0.235,0.06,
137,-0.25,0.065,
138,-0.255,0.07,
139,-0.275,0.06,
140,-0.29,0.055,
141,-0.285,0.05,
142,-0.3,0.045,
143,-0.305,0.03,
144,-0.31,0.03,
145,-0.315,0.035,
146,-0.315,0.03,
147,-0.32,0.05,
148,-0.31,0.055,
149,-0.3,0.065,
150,-0.3,0.065,
151,-0.3,0.06,
152,-0.295,0.06,
153,-0.295,0.045,
154,-0.295,0.045,
155,-0.3,0.04,
156,-0.31,0.05,
157,-0.32,0.035,
158,-0.315,0.05,
159,-0.31,0.065,
160,-0.305,0.06,
161,-0.285,0.065,
162,-0.29,0.085,
163,-0.285,0.075,
164,-0.29,0.095,
165,-0.3,0.11,
166,-0.315,0.14,
167,-0.34,0.175,
168,-0.375,0.195,
169,-0.43,0.2,
170,-0.5,0.195,
171,-0.55,0.175,
172,-0.545,0.14,
173,-0.48,0.09,
174,-0.285,0.03,
175,-0.005,-0.02,
176,0.365,-0.055,
177,0.76,-0.085,
178,1.12,-0.105,
179,1.395,-0.125,
180,1.52,-0.115,R
181,1.43,-0.105,
182,1.14,-0.105,
183,0.675,-0.07,
184,0.175,-0.01,
185,-0.195,0.11,
186,-0.42,0.265,
187,-0.5,0.435,
188,-0.485,0.59,
189,-0.47,0.72,
190,-0.48,0.805,
191,-0.565,0.86,
192,-0.665,0.895,
193,-0.78,0.93,
194,-0.915,0.96,
195,-1.01,1.0,
196,-1.06,1.005,
197,-1.09,0.99,
198,-1.075,0.93,
199,-1.035,0.87,
200,-0.995,0.795,
201,-0.91,0.695,
202,-0.83,0.6,
203,-0.75,0.51,
204,-0.67,0.405,
205,-0.575,0.31,
206,-0.505,0.245,
207,-0.44,0.195,
208,-0.38,0.175,
209,-0.35,0.15,
210,-0.325,0.14,
211,-0.325,0.13,
212,-0.31,0.125,
213,-0.32,0.105,
214,-0.3,0.105,
215,-0.305,0.09,
216,-0.295,0.07,
217,-0.305,0.07,
218,-0.3,0.065,
219,-0.29,0.06,
220,-0.27,0.07,
221,-0.25,0.07,
222,-0.24,0.06,
223,-0.245,0.065,
224,-0.25,0.065,
225,-0.245,0.05,
226,-0.25,0.04,
227,-0.245,0.035,
228,-0.255,0.04,
229,-0.255,0.025,
230,-0.255,0.045,
231,-0.225,0.045,
232,-0.23,0.05,
233,-0.22,0.065,
234,-0.205,0.05,
235,-0.21,0.05,
236,-0.21,0.05,
237,-0.21,0.035,
238,-0.205,0.03,
239,-0.215,0.02,
240,-0.215,0.035,
241,-0.21,0.015,
242,-0.205,0.025,
243,-0.2,0.04,
244,-0.19,0.03,
245,-0.18,0.035,
246,-0.175,0.05,
247,-0.17,0.035,
248,-0.175,0.035,
249,-0.17,0.025,
250,-0.175,0.03,
251,-0.175,0.02,
252,-0.155,0.01,
253,-0.16,0.01,
254,-0.155,0.0,
255,-0.145,0.005,
256,-0.13,0.01,
257,-0.115,0.02,
258,-0.105,0.02,
259,-0.095,0.015,
260,-0.08,0.01,
261,-0.085,-0.01,
262,-0.075,-0.015,
263,-0.075,-0.01,
264,-0.08,-0.025,
265,-0.07,-0.025,
266,-0.06,-0.025,
267,-0.045,-0.015,
268,-0.05,-0.01,
269,-0.01,-0.01,
270,-0.01,0.0,
271,0.005,-0.01,
272,0.01,-0.01,
273,0.01,-0.02,
274,0.015,-0.03,
275,0.03,-0.05,
276,0.04,-0.055,
277,0.04,-0.06,
278,0.06,-0.055,
279,0.075,-0.045,
280,0.095,-0.05,
281,0.11,-0.05,
282,0.125,-0.05,
283,0.15,-0.07,
284,0.155,-0.06,
285,0.18,-0.075,
286,0.17,-0.07,
287,0.185,-0.09,
288,0.19,-0.085,
289,0.21,-0.1,
290,0.21,-0.095,
291,0.22,-0.09,
292,0.235,-0.085,
293,0.25,-0.085,
294,0.27,-0.09,
295,0.28,-0.08,
296,0.285,-0.08,
297,0.28,-0.09,
298,0.295,-0.095,
299,0.28,-0.115,
300,0.295,-0.115,
301,0.29,-0.11,
302,0.3,-0.095,
303,0.305,-0.085,
304,0.32,-0.065,
305,0.325,-0.065,
306,0.325,-0.065,
307,0.325,-0.06,
