,MLII,V1,symbol
0,-0.58,-0.335,
1,-0.58,-0.335,
2,-0.58,-0.335,
3,-0.58,-0.335,
4,-0.58,-0.335,
5,-0.58,-0.335,
6,-0.58,-0.335,
7,-0.58,-0.335,
8,-0.585,-0.33,
9,-0.59,-0.32,
10,-0.58,-0.32,
11,-0.58,-0.315,
12,-0.575,-0.3,
13,-0.555,-0.315,
14,-0.57,-0.31,
15,-0.575,-0.32,
16,-0.585,-0.33,
17,-0.585,-0.33,
18,-0.595,-0.34,
19,-0.595,-0.34,
20,-0.61,-0.335,
21,-0.605,-0.32,
22,-0.59,-0.33,
23,-0.585,-0.32,
24,-0.58,-0.305,
25,-0.58,-0.31,
26,-0.585,-0.32,
27,-0.59,-0.33,
28,-0.595,-0.335,
29,-0.605,-0.345,
30,-0.6,-0.35,
31,-0.6,-0.345,
32,-0.605,-0.335,
33,-0.605,-0.325,
34,-0.59,-0.33,
35,-0.585,-0.32,
36,-0.59,-0.31,
37,-0.575,-0.33,
38,-0.58,-0.325,
39,-0.585,-0.32,
40,-0.585,-0.33,
41,-0.575,-0.34,
42,-0.595,-0.34,
43,-0.6,-0.335,
44,-0.605,-0.345,+
45,-0.595,-0.33,
46,-0.59,-0.315,
47,-0.6,-0.32,
48,-0.59,-0.315,
49,-0.585,-0.32,
50,-0.58,-0.32,
51,-0.58,-0.33,
52,-0.585,-0.345,
53,-0.6,-0.34,
54,-0.605,-0.345,
55,-0.605,-0.34,
56,-0.62,-0.345,
57,-0.61,-0.335,
58,-0.61,-0.325,
59,-0.6,-0.315,
60,-0.6,-0.31,
61,-0.585,-0.31,
62,-0.595,-0.33,
63,-0.59,-0.33,
64,-0.61,-0.33,
65,-0.61,-0.345,
66,-0.61,-0.35,
67,-0.605,-0.345,
68,-0.605,-0.34,
69,-0.595,-0.335,
70,-0.595,-0.32,
71,-0.59,-0.31,
72,-0.565,-0.3,
73,-0.585,-0.315,
74,-0.57,-0.315,
75,-0.575,-0.315,
76,-0.58,-0.315,
77,-0.585,-0.31,
78,-0.59,-0.325,
79,-0.595,-0.31,
80,-0.59,-0.295,
81,-0.575,-0.275,
82,-0.56,-0.275,
83,-0.55,-0.25,
84,-0.535,-0.24,
85,-0.525,-0.255,
86,-0.515,-0.26,
87,-0.51,-0.265,
88,-0.49,-0.29,
89,-0.495,-0.31,
90,-0.49,-0.32,
91,-0.495,-0.325,
92,-0.48,-0.34,
93,-0.465,-0.34,
94,-0.455,-0.335,
