,MLII,V1,symbol
0,-0.285,0.05,
1,-0.285,0.05,
2,-0.285,0.05,
3,-0.285,0.05,
4,-0.285,0.05,
5,-0.285,0.05,
6,-0.285,0.05,
7,-0.285,0.05,
8,-0.29,0.05,
9,-0.28,0.05,
10,-0.3,0.055,
11,-0.305,0.035,
12,-0.32,0.015,
13,-0.325,0.035,
14,-0.315,0.055,
15,-0.285,0.075,
16,-0.285,0.065,
17,-0.31,0.05,
18,-0.32,0.035,
19,-0.34,0.05,
20,-0.325,0.075,
21,-0.31,0.08,
22,-0.315,0.08,
23,-0.325,0.07,
24,-0.335,0.065,
25,-0.335,0.065,
26,-0.305,0.085,
27,-0.305,0.095,
28,-0.305,0.085,+
29,-0.31,0.08,
30,-0.325,0.07,
31,-0.325,0.075,
32,-0.32,0.085,
33,-0.31,0.09,
34,-0.295,0.085,
35,-0.305,0.08,
36,-0.315,0.06,
37,-0.33,0.07,
38,-0.335,0.08,
39,-0.295,0.1,
40,-0.3,0.085,
41,-0.32,0.065,
42,-0.33,0.055,
43,-0.345,0.06,
44,-0.34,0.08,
45,-0.335,0.09,
46,-0.325,0.07,
47,-0.335,0.055,
48,-0.34,0.04,
49,-0.355,0.045,
50,-0.33,0.05,
51,-0.315,0.05,
52,-0.305,0.05,
53,-0.305,0.04,
54,-0.33,0.025,
55,-0.325,0.02,
56,-0.31,0.03,
57,-0.3,0.045,
58,-0.29,0.035,
59,-0.31,0.025,
60,-0.32,-0.005,
61,-0.325,0.01,
62,-0.32,0.02,
63,-0.29,0.03,
64,-0.29,0.02,
65,-0.295,0.005,
66,-0.33,-0.01,
67,-0.315,-0.01,
68,-0.29,0.0,
69,-0.27,0.005,
70,-0.27,-0.02,
71,-0.28,-0.03,
72,-0.29,-0.05,
73,-0.295,-0.055,
74,-0.275,-0.06,
75,-0.265,-0.045,
76,-0.255,-0.05,
77,-0.26,-0.065,
78,-0.27,-0.085,
79,-0.275,-0.1,
80,-0.275,-0.1,
81,-0.235,-0.075,
82,-0.235,-0.085,
83,-0.235,-0.095,
84,-0.25,-0.105,
85,-0.24,-0.105,
86,-0.225,-0.105,
87,-0.21,-0.115,
88,-0.2,-0.11,
89,-0.2,-0.125,
90,-0.195,-0.135,
91,-0.2,-0.145,
92,-0.175,-0.145,
93,-0.16,-0.125,
94,-0.155,-0.125,
95,-0.175,-0.135,
96,-0.15,-0.13,
97,-0.16,-0.13,
98,-0.14,-0.11,
99,-0.12,-0.105,
100,-0.11,-0.115,
101,-0.12,-0.115,
102,-0.14,-0.11,
103,-0.14,-0.1,
104,-0.125,-0.055,
105,-0.11,-0.035,
106,-0.12,-0.02,
107,-0.14,-0.025,
108,-0.15,-0.005,
109,-0.155,0.01,
110,-0.145,0.04,
111,-0.14,0.07,
112,-0.14,0.08,
113,-0.185,0.08,
114,-0.185,0.08,
115,-0.2,0.095,
116,-0.185,0.095,
117,-0.17,0.11,
118,-0.175,0.1,
119,-0.21,0.08,
120,-0.22,0.065,
121,-0.23,0.075,
122,-0.215,0.085,
123,-0.2,0.1,
124,-0.21,0.085,
125,-0.225,0.07,
126,-0.245,0.065,
127,-0.225,0.07,
128,-0.23,0.09,
129,-0.22,0.11,
130,-0.215,0.095,
131,-0.225,0.08,
132,-0.245,0.065,
133,-0.245,0.08,
134,-0.215,0.075,
135,-0.21,0.095,
136,-0.21,0.085,
137,-0.21,0.09,
138,-0.225,0.085,
139,-0.22,0.09,
140,-0.215,0.105,
141,-0.21,0.11,
142,-0.21,0.085,
143,-0.215,0.09,
144,-0.23,0.075,
145,-0.225,0.08,
146,-0.22,0.09,
147,-0.205,0.1,
148,-0.2,0.1,
149,-0.21,0.085,
150,-0.21,0.075,
151,-0.215,0.08,
152,-0.21,0.09,
153,-0.175,0.105,
154,-0.17,0.08,
155,-0.175,0.06,
156,-0.205,0.075,
157,-0.215,0.075,
158,-0.21,0.075,
159,-0.18,0.07,
160,-0.175,0.055,
161,-0.18,0.05,
162,-0.195,0.045,
163,-0.19,0.055,
164,-0.205,0.055,
165,-0.19,0.05,
166,-0.205,0.03,
167,-0.195,0.015,
168,-0.195,0.005,
169,-0.2,0.005,
170,-0.195,0.01,
171,-0.185,0.03,
172,-0.185,0.025,
173,-0.19,0.03,
174,-0.205,0.015,
175,-0.205,0.03,
176,-0.205,0.04,
177,-0.19,0.05,
178,-0.2,0.045,
179,-0.215,0.035,
180,-0.225,0.02,
181,-0.235,0.045,
182,-0.225,0.065,
183,-0.215,0.08,
184,-0.205,0.07,
185,-0.2,0.045,
186,-0.21,0.035,
187,-0.21,0.045,
188,-0.205,0.07,
189,-0.21,0.09,
190,-0.2,0.085,
191,-0.215,0.08,
192,-0.22,0.06,
193,-0.225,0.065,
194,-0.215,0.07,
195,-0.225,0.09,
196,-0.205,0.085,
197,-0.22,0.07,
198,-0.22,0.07,
199,-0.23,0.08,
200,-0.22,0.11,
201,-0.21,0.12,
202,-0.2,0.12,
203,-0.215,0.11,
204,-0.215,0.105,
205,-0.21,0.12,
206,-0.19,0.125,
207,-0.185,0.135,
208,-0.17,0.115,
209,-0.15,0.09,
210,-0.11,0.055,
211,-0.045,0.03,
212,0.035,0.02,
213,0.15,0.03,
214,0.295,0.025,
215,0.445,-0.005,
216,0.64,-0.055,
217,0.855,-0.085,
218,1.08,-0.105,
219,1.28,-0.095,
220,1.415,-0.05,N
221,1.445,0.025,
222,1.355,0.085,
223,1.13,0.09,
224,0.815,0.11,
225,0.48,0.15,
226,0.13,0.21,
227,-0.19,0.26,
228,-0.395,0.26,
229,-0.415,0.245,
230,-0.36,0.215,
231,-0.285,0.175,
232,-0.255,0.115,
233,-0.265,0.075,
234,-0.285,0.045,
235,-0.29,0.06,
236,-0.265,0.07,
237,-0.25,0.09,
238,-0.29,0.095,
239,-0.285,0.085,
240,-0.31,0.085,
241,-0.315,0.1,
242,-0.305,0.115,
243,-0.295,0.11,
244,-0.325,0.08,
245,-0.32,0.085,
246,-0.335,0.075,
247,-0.335,0.085,
248,-0.325,0.095,
249,-0.315,0.105,
250,-0.325,0.09,
251,-0.335,0.095,
252,-0.36,0.09,
253,-0.375,0.11,
254,-0.37,0.11,
255,-0.325,0.13,
256,-0.315,0.12,
257,-0.32,0.095,
258,-0.32,0.075,
259,-0.335,0.075,
260,-0.345,0.085,
261,-0.31,0.1,
262,-0.315,0.095,
263,-0.32,0.08,
264,-0.32,0.065,
265,-0.345,0.075,
266,-0.33,0.1,
267,-0.32,0.105,
268,-0.31,0.1,
269,-0.32,0.07,
270,-0.335,0.07,
271,-0.325,0.065,
272,-0.315,0.065,
273,-0.295,0.085,
274,-0.3,0.075,
275,-0.3,0.07,
276,-0.305,0.045,
277,-0.28,0.04,
278,-0.27,0.06,
279,-0.265,0.075,
280,-0.27,0.06,
281,-0.27,0.05,
282,-0.28,0.02,
283,-0.275,0.025,
284,-0.25,0.03,
285,-0.24,0.035,
286,-0.225,0.02,
287,-0.24,0.005,
288,-0.24,0.0,
289,-0.245,-0.005,
290,-0.24,0.01,
291,-0.22,0.01,
292,-0.215,-0.005,
293,-0.23,-0.01,
294,-0.235,-0.045,
295,-0.24,-0.03,
296,-0.215,-0.04,
297,-0.21,-0.03,
298,-0.19,-0.035,
299,-0.19,-0.06,
300,-0.2,-0.085,
301,-0.185,-0.075,
302,-0.185,-0.07,
303,-0.16,-0.06,
304,-0.16,-0.065,
305,-0.15,-0.09,
306,-0.175,-0.095,
307,-0.155,-0.095,
308,-0.14,-0.09,
