,MLII,V1,symbol
0,-0.02,0.16,
1,-0.02,0.16,
2,-0.02,0.16,
3,-0.02,0.16,
4,-0.02,0.16,
5,-0.02,0.16,
6,-0.02,0.16,
7,-0.02,0.16,
8,-0.02,0.16,
9,0.005,0.14,
10,0.02,0.14,
11,0.025,0.155,
12,0.04,0.145,
13,0.04,0.16,
14,0.045,0.175,
15,0.075,0.155,
16,0.09,0.135,
17,0.09,0.13,
18,0.095,0.13,
19,0.09,0.155,
20,0.11,0.175,
21,0.13,0.17,
22,0.13,0.16,
23,0.14,0.145,
24,0.13,0.12,
25,0.12,0.13,
26,0.125,0.135,
27,0.13,0.165,
28,0.15,0.175,
29,0.14,0.195,
30,0.12,0.2,
31,0.135,0.17,
32,0.135,0.17,
33,0.155,0.165,
34,0.165,0.155,
35,0.165,0.13,
36,0.135,0.115,
37,0.125,0.135,
38,0.13,0.145,
39,0.125,0.16,
40,0.11,0.18,
41,0.1,0.185,
42,0.08,0.175,
43,0.06,0.155,
44,0.075,0.16,
45,0.085,0.155,
46,0.09,0.13,
47,0.07,0.105,
48,0.045,0.1,
49,0.02,0.1,
50,0.01,0.125,
51,0.005,0.14,
52,-0.01,0.14,
53,-0.045,0.11,
54,-0.065,0.095,
55,-0.07,0.1,
56,-0.08,0.11,
57,-0.07,0.13,
58,-0.055,0.125,
59,-0.08,0.145,
60,-0.115,0.14,
61,-0.13,0.155,
62,-0.105,0.14,
63,-0.08,0.13,
64,-0.07,0.12,
65,-0.085,0.105,
66,-0.11,0.105,
67,-0.12,0.115,
68,-0.12,0.14,
69,-0.105,0.125,
70,-0.09,0.115,
71,-0.1,0.095,
72,-0.11,0.09,
73,-0.125,0.105,
74,-0.125,0.11,
75,-0.105,0.125,
76,-0.12,0.11,
77,-0.085,0.09,
78,-0.1,0.05,
79,-0.1,0.045,
80,-0.105,0.055,
81,-0.105,0.085,
82,-0.115,0.11,
83,-0.115,0.1,
84,-0.11,0.11,+
85,-0.135,0.095,
86,-0.135,0.09,
87,-0.12,0.1,
88,-0.12,0.115,
89,-0.12,0.105,
90,-0.115,0.105,
91,-0.125,0.105,
92,-0.125,0.12,
93,-0.12,0.14,
94,-0.1,0.12,
95,-0.1,0.11,
96,-0.11,0.095,
97,-0.12,0.09,
98,-0.115,0.09,
99,-0.115,0.085,
100,-0.105,0.075,
101,-0.095,0.075,
102,-0.125,0.065,
103,-0.14,0.07,
104,-0.125,0.09,
105,-0.11,0.105,
106,-0.09,0.12,
107,-0.1,0.105,
108,-0.12,0.105,
109,-0.13,0.145,
110,-0.14,0.175,
111,-0.14,0.19,
112,-0.115,0.175,
113,-0.1,0.14,
114,-0.11,0.1,
115,-0.11,0.09,
116,-0.085,0.105,
117,-0.065,0.12,
118,-0.04,0.11,
119,-0.035,0.095,
120,-0.055,0.065,
121,-0.075,0.075,
122,-0.055,0.105,
123,-0.03,0.14,
124,0.0,0.135,
125,-0.02,0.125,
126,-0.045,0.11,
127,-0.06,0.11,
128,-0.045,0.115,
129,-0.03,0.105,
130,-0.025,0.075,
131,-0.02,0.05,
132,-0.025,0.02,
133,-0.06,0.04,
134,-0.07,0.06,
135,-0.05,0.09,
136,-0.045,0.09,
137,-0.055,0.065,
138,-0.09,0.06,
139,-0.105,0.055,
140,-0.11,0.05,
141,-0.11,0.055,
142,-0.09,0.05,
143,-0.095,0.045,
144,-0.09,0.06,
145,-0.09,0.08,
146,-0.07,0.095,
147,-0.06,0.09,
148,-0.065,0.075,
149,-0.08,0.06,
150,-0.1,0.035,
151,-0.115,0.05,
152,-0.125,0.055,
153,-0.13,0.055,
154,-0.14,0.055,
155,-0.16,0.05,
156,-0.16,0.055,
157,-0.165,0.06,
158,-0.185,0.075,
159,-0.175,0.12,
160,-0.185,0.13,
161,-0.185,0.14,
162,-0.195,0.17,
163,-0.2,0.175,
164,-0.19,0.18,
165,-0.19,0.15,
166,-0.185,0.125,
167,-0.18,0.095,
168,-0.185,0.08,
169,-0.19,0.05,
170,-0.19,0.045,
171,-0.185,0.05,
172,-0.175,0.065,
173,-0.19,0.075,
174,-0.19,0.09,
175,-0.2,0.09,
176,-0.195,0.09,
177,-0.2,0.12,
178,-0.21,0.135,
179,-0.24,0.165,
180,-0.26,0.17,
181,-0.25,0.18,
182,-0.215,0.205,
183,-0.115,0.21,
184,0.01,0.215,
185,0.17,0.21,
186,0.375,0.215,
187,0.6,0.235,
188,0.85,0.235,
189,1.08,0.205,N
190,1.195,0.12,
191,1.15,-0.005,
192,0.9,-0.12,
193,0.55,-0.155,
194,0.115,-0.12,
195,-0.34,-0.095,
196,-0.71,-0.08,
197,-0.85,-0.085,
198,-0.8,-0.085,
199,-0.68,-0.07,
200,-0.555,-0.055,
201,-0.445,-0.035,
202,-0.375,-0.02,
203,-0.32,-0.01,
204,-0.285,-0.01,
205,-0.255,0.005,
206,-0.235,0.01,
207,-0.215,0.05,
208,-0.22,0.08,
209,-0.22,0.07,
210,-0.235,0.05,
211,-0.21,0.05,
212,-0.2,0.07,
213,-0.205,0.09,
214,-0.2,0.105,
215,-0.205,0.09,
216,-0.21,0.095,
217,-0.225,0.1,
218,-0.21,0.12,
219,-0.19,0.125,
220,-0.18,0.115,
221,-0.195,0.1,
222,-0.205,0.095,
223,-0.21,0.11,
224,-0.21,0.105,
225,-0.2,0.125,
226,-0.195,0.115,
227,-0.205,0.115,
228,-0.215,0.11,
229,-0.205,0.105,
230,-0.205,0.125,
231,-0.175,0.155,
232,-0.175,0.145,
233,-0.16,0.115,
234,-0.16,0.075,
235,-0.14,0.065,
236,-0.15,0.08,
237,-0.125,0.115,
238,-0.12,0.135,
239,-0.125,0.15,
240,-0.145,0.185,
241,-0.145,0.205,
242,-0.125,0.205,
243,-0.09,0.17,
244,-0.06,0.1,
245,-0.07,0.07,
246,-0.07,0.075,
247,-0.075,0.105,
248,-0.06,0.12,
249,-0.04,0.12,
250,-0.015,0.095,
251,-0.02,0.08,
252,-0.02,0.09,
253,0.005,0.11,
254,0.025,0.12,
255,0.04,0.125,
256,0.04,0.13,
257,0.05,0.135,
258,0.025,0.125,
259,0.025,0.115,
260,0.035,0.13,
261,0.06,0.14,
262,0.085,0.125,
263,0.09,0.11,
264,0.07,0.13,
265,0.065,0.125,
266,0.07,0.135,
267,0.095,0.155,
268,0.11,0.15,
269,0.105,0.145,
270,0.09,0.135,
271,0.075,0.145,
272,0.075,0.16,
273,0.08,0.175,
274,0.09,0.16,
275,0.085,0.16,
276,0.055,0.15,
277,0.035,0.155,
278,0.055,0.175,
279,0.055,0.185,
280,0.045,0.22,
281,0.025,0.235,
282,0.0,0.225,
283,-0.005,0.2,
284,-0.02,0.185,
285,-0.035,0.175,
286,-0.045,0.16,
287,-0.06,0.145,
288,-0.085,0.105,
289,-0.105,0.095,
290,-0.115,0.07,
291,-0.125,0.075,
292,-0.12,0.065,
293,-0.13,0.06,
294,-0.155,0.055,
295,-0.16,0.08,
296,-0.17,0.09,
297,-0.165,0.105,
298,-0.175,0.095,
299,-0.165,0.08,
300,-0.19,0.09,
301,-0.205,0.08,
302,-0.205,0.1,
303,-0.2,0.115,
304,-0.205,0.12,
305,-0.21,0.125,
306,-0.22,0.125,
307,-0.235,0.14,
308,-0.225,0.14,
309,-0.205,0.16,
310,-0.195,0.165,
311,-0.2,0.155,
312,-0.21,0.11,
313,-0.23,0.105,
314,-0.215,0.105,
315,-0.205,0.105,
316,-0.2,0.1,
317,-0.19,0.08,
318,-0.21,0.05,
319,-0.22,0.07,
320,-0.215,0.1,
321,-0.215,0.135,
322,-0.195,0.13,
323,-0.195,0.115,
324,-0.195,0.095,
325,-0.21,0.075,
326,-0.21,0.09,
327,-0.205,0.1,
328,-0.195,0.105,
329,-0.2,0.095,
330,-0.2,0.095,
331,-0.205,0.11,
332,-0.205,0.125,
333,-0.195,0.145,
334,-0.18,0.135,
335,-0.185,0.115,
336,-0.2,0.075,
337,-0.2,0.055,
338,-0.165,0.055,
339,-0.165,0.08,
340,-0.145,0.11,
341,-0.155,0.125,
342,-0.165,0.115,
343,-0.15,0.105,
344,-0.145,0.095,
345,-0.145,0.105,
346,-0.15,0.1,
347,-0.165,0.095,
348,-0.165,0.095,
349,-0.17,0.12,
350,-0.15,0.125,
351,-0.145,0.135,
352,-0.13,0.13,
353,-0.14,0.12,
354,-0.145,0.105,
355,-0.145,0.125,
356,-0.135,0.16,
357,-0.13,0.17,
358,-0.115,0.145,
359,-0.11,0.115,
360,-0.115,0.07,
361,-0.12,0.04,
362,-0.11,0.03,
363,-0.12,0.045,
364,-0.12,0.045,
365,-0.13,0.05,
366,-0.135,0.03,
367,-0.14,0.05,
368,-0.145,0.05,
369,-0.14,0.055,
370,-0.125,0.065,
371,-0.12,0.05,
372,-0.14,0.05,
373,-0.17,0.04,
374,-0.18,0.03,
375,-0.18,0.05,
376,-0.175,0.04,
377,-0.185,0.025,
378,-0.19,0.025,
379,-0.205,0.025,
380,-0.185,0.04,
381,-0.165,0.06,
382,-0.145,0.07,
383,-0.16,0.08,
384,-0.19,0.1,
385,-0.215,0.115,
386,-0.225,0.13,
387,-0.235,0.12,
388,-0.245,0.095,
389,-0.275,0.075,
390,-0.28,0.07,
391,-0.275,0.08,
392,-0.27,0.09,
393,-0.235,0.1,
394,-0.24,0.075,
395,-0.255,0.075,
396,-0.265,0.095,
397,-0.265,0.1,
398,-0.255,0.09,
399,-0.26,0.095,
400,-0.25,0.085,
401,-0.25,0.065,
402,-0.25,0.03,
403,-0.25,0.03,
404,-0.255,0.065,
405,-0.25,0.09,
406,-0.24,0.105,
407,-0.24,0.095,
408,-0.24,0.07,
409,-0.26,0.055,
410,-0.255,0.065,
411,-0.255,0.085,
412,-0.285,0.11,
413,-0.32,0.115,
414,-0.335,0.135,
415,-0.36,0.14,
416,-0.31,0.17,
417,-0.25,0.205,
418,-0.16,0.2,
419,-0.035,0.19,
420,0.1,0.185,
421,0.28,0.21,
422,0.52,0.215,
423,0.76,0.22,
424,0.96,0.175,
425,1.08,0.11,N
426,1.055,0.0,
427,0.905,-0.09,
428,0.635,-0.14,
429,0.325,-0.13,
430,-0.06,-0.115,
431,-0.5,-0.11,
432,-0.81,-0.115,
433,-0.88,-0.115,
434,-0.825,-0.09,
435,-0.74,-0.07,
436,-0.65,-0.07,
437,-0.55,-0.1,
438,-0.475,-0.085,
439,-0.41,-0.06,
440,-0.37,-0.005,
441,-0.335,0.03,
442,-0.32,0.04,
443,-0.3,0.065,
444,-0.305,0.07,
445,-0.3,0.07,
446,-0.28,0.095,
447,-0.275,0.08,
448,-0.275,0.06,
449,-0.29,0.03,
450,-0.285,0.035,
451,-0.28,0.02,
452,-0.265,0.04,
453,-0.26,0.035,
454,-0.25,0.05,
455,-0.255,0.045,
456,-0.27,0.035,
457,-0.265,0.04,
458,-0.255,0.045,
459,-0.245,0.085,
460,-0.245,0.07,
461,-0.285,0.055,
462,-0.275,0.05,
463,-0.26,0.04,
464,-0.25,0.055,
465,-0.235,0.07,
466,-0.24,0.07,
467,-0.255,0.07,
468,-0.225,0.06,
469,-0.235,0.055,
470,-0.225,0.065,
471,-0.21,0.075,
472,-0.2,0.055,
473,-0.195,0.045,
474,-0.205,0.025,
475,-0.205,0.035,
476,-0.19,0.06,
477,-0.16,0.075,
478,-0.13,0.08,
479,-0.135,0.065,
480,-0.155,0.045,
481,-0.165,0.055,
482,-0.16,0.065,
483,-0.145,0.085,
484,-0.14,0.08,
485,-0.135,0.085,
486,-0.13,0.095,
487,-0.12,0.105,
488,-0.105,0.13,
489,-0.075,0.12,
490,-0.06,0.125,
491,-0.035,0.1,
492,-0.04,0.085,
493,-0.04,0.065,
494,-0.005,0.06,
495,0.01,0.065,
496,0.015,0.065,
497,0.015,0.065,
498,0.005,0.065,
499,0.01,0.065,
500,0.035,0.05,
501,0.04,0.04,
502,0.06,0.03,
503,0.06,0.045,
504,0.05,0.055,
505,0.03,0.07,
506,0.045,0.085,
507,0.04,0.105,
508,0.05,0.09,
509,0.05,0.08,
510,0.05,0.06,
511,0.045,0.055,
512,0.055,0.06,
513,0.06,0.075,
514,0.06,0.07,
515,0.055,0.065,
516,0.035,0.065,
517,0.015,0.075,
518,0.005,0.1,
519,0.005,0.11,
520,-0.01,0.135,
521,-0.035,0.13,
522,-0.08,0.125,
523,-0.095,0.14,
524,-0.085,0.125,
525,-0.08,0.115,
526,-0.085,0.055,
527,-0.1,0.02,
528,-0.125,-0.025,
529,-0.145,-0.02,
530,-0.15,0.01,
531,-0.16,0.03,
532,-0.18,0.05,
533,-0.185,0.05,
534,-0.195,0.05,
535,-0.2,0.035,
536,-0.205,0.04,
537,-0.195,0.06,
538,-0.19,0.075,
539,-0.19,0.08,
540,-0.2,0.065,
541,-0.23,0.055,
542,-0.215,0.06,
543,-0.205,0.05,
544,-0.205,0.06,
545,-0.22,0.055,
546,-0.21,0.06,
547,-0.23,0.07,
548,-0.24,0.105,
549,-0.235,0.125,
550,-0.245,0.135,
551,-0.235,0.08,
552,-0.25,0.02,
553,-0.25,-0.03,
554,-0.23,-0.025,
555,-0.225,-0.01,
556,-0.22,-0.005,
557,-0.235,-0.005,
558,-0.24,-0.005,
559,-0.25,0.0,
560,-0.25,0.015,
561,-0.23,0.025,
562,-0.215,0.04,
563,-0.22,0.03,
564,-0.225,0.015,
565,-0.225,0.02,
566,-0.215,0.025,
567,-0.2,0.04,
568,-0.2,0.04,
569,-0.215,0.04,
570,-0.23,0.04,
571,-0.24,0.05,
572,-0.23,0.085,
573,-0.205,0.09,
574,-0.2,0.105,
575,-0.205,0.07,
576,-0.235,0.04,
