,MLII,V2,symbol
0,-0.925,-0.47,
1,-0.925,-0.47,
2,-0.925,-0.47,
3,-0.925,-0.47,
4,-0.925,-0.47,
5,-0.925,-0.47,
6,-0.925,-0.47,
7,-0.92,-0.47,
8,-0.92,-0.47,
9,-0.94,-0.485,
10,-0.94,-0.49,
11,-0.955,-0.51,
12,-0.97,-0.515,
13,-0.97,-0.515,
14,-0.98,-0.515,
15,-0.98,-0.505,
16,-0.965,-0.5,
17,-0.95,-0.505,
18,-0.94,-0.48,
19,-0.91,-0.475,
20,-0.925,-0.505,
21,-0.93,-0.5,
22,-0.945,-0.53,
23,-0.95,-0.51,
24,-0.96,-0.53,
25,-0.96,-0.535,
26,-0.965,-0.515,
27,-0.97,-0.525,
28,-0.965,-0.51,
29,-0.97,-0.505,
30,-0.985,-0.495,
31,-0.95,-0.5,
32,-0.95,-0.525,
33,-0.95,-0.505,
34,-0.93,-0.525,
35,-0.925,-0.54,
36,-0.94,-0.535,
37,-0.95,-0.545,
38,-0.97,-0.54,
39,-0.955,-0.54,
40,-0.96,-0.515,
41,-0.96,-0.505,
42,-0.945,-0.505,
43,-0.93,-0.51,
44,-0.925,-0.505,
45,-0.94,-0.52,
46,-0.94,-0.525,
47,-0.94,-0.525,
48,-0.955,-0.545,
49,-0.95,-0.545,
50,-0.98,-0.55,
51,-0.96,-0.53,
52,-0.965,-0.53,
53,-0.945,-0.51,
54,-0.95,-0.515,
55,-0.945,-0.5,
56,-0.945,-0.51,
57,-0.955,-0.525,
58,-0.96,-0.53,
59,-0.955,-0.53,
60,-0.97,-0.545,
61,-0.98,-0.555,
62,-0.97,-0.54,
63,-0.975,-0.52,
64,-0.965,-0.525,
65,-0.95,-0.515,
66,-0.95,-0.515,
67,-0.935,-0.51,
68,-0.93,-0.515,
69,-0.93,-0.525,
70,-0.94,-0.535,
71,-0.935,-0.55,
72,-0.95,-0.57,+
73,-0.97,-0.555,
74,-0.965,-0.56,
75,-0.965,-0.555,
76,-0.97,-0.53,
77,-0.97,-0.52,
78,-0.96,-0.52,
79,-0.93,-0.52,
80,-0.95,-0.53,
81,-0.96,-0.525,
82,-0.975,-0.545,
83,-0.955,-0.535,
84,-0.96,-0.565,
85,-0.96,-0.56,
86,-0.96,-0.56,
87,-0.97,-0.55,
88,-0.955,-0.535,
89,-0.94,-0.52,
90,-0.94,-0.525,
91,-0.93,-0.525,
92,-0.925,-0.51,
93,-0.93,-0.53,
94,-0.925,-0.535,
95,-0.935,-0.555,
96,-0.96,-0.58,
97,-0.95,-0.56,
98,-0.96,-0.575,
99,-0.955,-0.57,
100,-0.945,-0.535,
101,-0.94,-0.555,
102,-0.925,-0.55,
103,-0.92,-0.52,
104,-0.925,-0.55,
105,-0.92,-0.535,
106,-0.925,-0.555,
107,-0.935,-0.555,
108,-0.935,-0.57,
109,-0.935,-0.565,
110,-0.96,-0.57,
111,-0.945,-0.545,
112,-0.905,-0.55,
113,-0.885,-0.54,
114,-0.855,-0.525,
115,-0.825,-0.51,
116,-0.825,-0.53,
117,-0.815,-0.535,
118,-0.825,-0.535,
119,-0.81,-0.55,
120,-0.835,-0.555,
121,-0.835,-0.53,
122,-0.835,-0.515,
123,-0.785,-0.495,
124,-0.78,-0.48,
125,-0.76,-0.45,
126,-0.75,-0.435,
127,-0.76,-0.415,
128,-0.745,-0.4,
129,-0.75,-0.39,
130,-0.775,-0.39,
131,-0.78,-0.365,
132,-0.8,-0.36,
133,-0.825,-0.355,
134,-0.845,-0.36,
135,-0.84,-0.36,
136,-0.835,-0.355,
137,-0.825,-0.35,
138,-0.835,-0.345,
139,-0.85,-0.345,
140,-0.865,-0.375,
141,-0.895,-0.38,
142,-0.92,-0.415,
143,-0.93,-0.43,
144,-0.94,-0.47,
145,-0.945,-0.49,
146,-0.955,-0.495,
147,-0.98,-0.49,
148,-0.97,-0.505,
149,-0.97,-0.5,
150,-0.97,-0.475,
151,-0.935,-0.485,
152,-0.965,-0.48,
153,-0.96,-0.51,
154,-0.96,-0.515,
155,-0.965,-0.545,
156,-0.985,-0.545,
157,-0.985,-0.555,
158,-0.99,-0.55,
159,-0.995,-0.54,
160,-0.975,-0.53,
161,-0.985,-0.52,
162,-0.97,-0.52,
163,-0.955,-0.51,
164,-0.945,-0.535,
165,-0.945,-0.535,
166,-0.955,-0.55,
167,-0.95,-0.565,
168,-0.97,-0.56,
169,-0.985,-0.585,
170,-0.975,-0.575,
171,-0.95,-0.545,
172,-0.905,-0.55,
173,-0.83,-0.535,
174,-0.75,-0.5,
175,-0.62,-0.425,
176,-0.5,-0.285,
177,-0.34,-0.095,
178,-0.175,0.12,
179,-0.035,0.37,
180,0.03,0.625,
181,0.01,0.89,
182,-0.11,1.085,
183,-0.33,1.19,
184,-0.58,1.175,
185,-0.865,1.005,
186,-1.155,0.72,
187,-1.415,0.38,
188,-1.625,-0.06,
189,-1.755,-0.425,N
190,-1.76,-0.725,
191,-1.68,-0.865,
192,-1.565,-0.86,
193,-1.445,-0.785,
194,-1.33,-0.68,
195,-1.245,-0.585,
196,-1.165,-0.53,
197,-1.1,-0.515,
198,-1.015,-0.495,
199,-0.94,-0.485,
200,-0.885,-0.475,
201,-0.86,-0.49,
202,-0.865,-0.49,
203,-0.87,-0.49,
204,-0.885,-0.49,
205,-0.89,-0.505,
206,-0.905,-0.5,
207,-0.91,-0.49,
208,-0.89,-0.485,
209,-0.85,-0.475,
210,-0.845,-0.45,
211,-0.835,-0.46,
212,-0.845,-0.45,
213,-0.835,-0.465,
214,-0.84,-0.47,
215,-0.85,-0.485,
216,-0.83,-0.49,
217,-0.845,-0.495,
218,-0.845,-0.485,
219,-0.855,-0.475,
220,-0.82,-0.455,
221,-0.81,-0.435,
222,-0.81,-0.435,
223,-0.79,-0.44,
224,-0.785,-0.435,
225,-0.785,-0.445,
226,-0.775,-0.435,
227,-0.79,-0.45,
228,-0.78,-0.445,
229,-0.8,-0.445,
230,-0.785,-0.435,
231,-0.785,-0.45,
232,-0.78,-0.42,
233,-0.76,-0.41,
234,-0.755,-0.39,
235,-0.73,-0.395,
236,-0.72,-0.385,
237,-0.72,-0.4,
238,-0.725,-0.415,
239,-0.73,-0.405,
240,-0.725,-0.415,
241,-0.725,-0.4,
242,-0.72,-0.405,
243,-0.74,-0.38,
244,-0.725,-0.365,
245,-0.705,-0.35,
246,-0.685,-0.335,
247,-0.66,-0.335,
248,-0.68,-0.315,
249,-0.665,-0.305,
250,-0.655,-0.325,
251,-0.645,-0.325,
252,-0.65,-0.325,
253,-0.625,-0.3,
254,-0.63,-0.29,
255,-0.615,-0.265,
256,-0.59,-0.24,
257,-0.57,-0.215,
258,-0.56,-0.175,
259,-0.53,-0.18,
260,-0.515,-0.16,
261,-0.505,-0.14,
262,-0.485,-0.14,
263,-0.47,-0.135,
264,-0.48,-0.135,
265,-0.45,-0.12,
266,-0.45,-0.085,
267,-0.44,-0.065,
268,-0.395,-0.035,
269,-0.38,-0.01,
270,-0.335,0.02,
271,-0.305,0.055,
272,-0.305,0.05,
273,-0.29,0.07,
274,-0.275,0.065,
275,-0.275,0.09,
276,-0.25,0.07,
277,-0.255,0.08,
278,-0.25,0.1,
279,-0.24,0.125,
280,-0.22,0.145,
281,-0.2,0.165,
282,-0.195,0.185,
283,-0.175,0.185,
284,-0.17,0.195,
285,-0.17,0.185,
286,-0.175,0.19,
287,-0.18,0.175,
288,-0.195,0.17,
289,-0.195,0.165,
290,-0.23,0.135,
291,-0.235,0.125,
292,-0.265,0.14,
293,-0.265,0.125,
294,-0.28,0.115,
295,-0.3,0.075,
296,-0.335,0.03,
297,-0.36,0.0,
298,-0.4,-0.035,
299,-0.43,-0.085,
300,-0.47,-0.125,
301,-0.505,-0.17,
302,-0.54,-0.2,
303,-0.565,-0.225,
304,-0.59,-0.25,
305,-0.61,-0.28,
306,-0.63,-0.3,
307,-0.65,-0.325,
308,-0.665,-0.37,
309,-0.69,-0.4,
310,-0.735,-0.43,
311,-0.75,-0.45,
312,-0.775,-0.485,
313,-0.795,-0.495,
314,-0.79,-0.495,
315,-0.82,-0.525,
316,-0.81,-0.49,
317,-0.81,-0.51,
318,-0.81,-0.5,
319,-0.815,-0.515,
320,-0.815,-0.515,
321,-0.82,-0.55,
322,-0.825,-0.545,
323,-0.845,-0.555,
324,-0.865,-0.57,
325,-0.87,-0.56,
326,-0.89,-0.565,
327,-0.885,-0.565,
328,-0.875,-0.545,
329,-0.87,-0.55,
330,-0.87,-0.545,
331,-0.85,-0.545,
332,-0.86,-0.545,
333,-0.855,-0.55,
334,-0.855,-0.57,
335,-0.86,-0.575,
336,-0.87,-0.57,
337,-0.87,-0.58,
338,-0.87,-0.575,
339,-0.865,-0.57,
340,-0.865,-0.565,
341,-0.85,-0.54,
342,-0.84,-0.525,
343,-0.845,-0.525,
344,-0.82,-0.53,
345,-0.86,-0.52,
346,-0.87,-0.555,
347,-0.86,-0.555,
348,-0.865,-0.555,
349,-0.87,-0.55,
350,-0.865,-0.55,
351,-0.86,-0.535,
352,-0.845,-0.53,
353,-0.84,-0.53,
354,-0.82,-0.505,
355,-0.82,-0.505,
356,-0.82,-0.52,
357,-0.83,-0.51,
358,-0.825,-0.53,
359,-0.835,-0.53,
360,-0.85,-0.545,
361,-0.87,-0.55,
362,-0.875,-0.56,
363,-0.875,-0.53,
364,-0.88,-0.535,
365,-0.875,-0.525,
366,-0.875,-0.525,
