,MLII,V1,symbol
0,-0.155,-0.095,
1,-0.155,-0.095,
2,-0.155,-0.095,
3,-0.155,-0.095,
4,-0.155,-0.095,
5,-0.155,-0.095,
6,-0.155,-0.095,
7,-0.155,-0.095,
8,-0.17,-0.105,
9,-0.175,-0.13,
10,-0.195,-0.14,
11,-0.22,-0.125,
12,-0.21,-0.085,
13,-0.215,-0.055,
14,-0.24,-0.03,
15,-0.26,-0.03,
16,-0.265,-0.035,
17,-0.27,-0.055,
18,-0.28,-0.065,
19,-0.29,-0.07,
20,-0.285,-0.06,
21,-0.3,-0.045,
22,-0.305,-0.05,
23,-0.32,-0.06,
24,-0.345,-0.015,
25,-0.34,0.015,
26,-0.325,0.06,
27,-0.305,0.075,+
28,-0.305,0.05,
29,-0.31,0.015,
30,-0.32,0.0,
31,-0.32,0.04,
32,-0.31,0.08,
33,-0.315,0.1,
34,-0.34,0.095,
35,-0.36,0.06,
36,-0.375,0.07,
37,-0.355,0.08,
38,-0.35,0.1,
39,-0.335,0.095,
40,-0.345,0.06,
41,-0.365,0.045,
42,-0.4,0.05,
43,-0.4,0.075,
44,-0.365,0.07,
45,-0.37,0.055,
46,-0.34,0.045,
47,-0.355,0.045,
48,-0.35,0.045,
49,-0.355,0.04,
50,-0.37,0.035,
51,-0.37,0.025,
52,-0.355,0.02,
53,-0.35,0.0,
54,-0.355,0.0,
55,-0.355,0.005,
56,-0.375,0.005,
57,-0.385,0.02,
58,-0.405,0.015,
59,-0.435,0.025,
60,-0.415,0.005,
61,-0.355,-0.005,
62,-0.3,-0.01,
63,-0.275,-0.005,
64,-0.275,-0.005,
65,-0.27,0.01,
66,-0.27,0.035,
67,-0.265,0.075,
68,-0.265,0.085,
69,-0.26,0.085,
70,-0.25,0.065,
71,-0.235,0.025,
72,-0.21,0.015,
73,-0.18,0.01,
74,-0.165,0.03,
75,-0.18,0.055,
76,-0.19,0.07,
77,-0.19,0.065,
78,-0.175,0.055,
79,-0.165,0.035,
80,-0.16,-0.015,
81,-0.18,-0.105,
82,-0.23,-0.17,
83,-0.28,-0.18,
84,-0.31,-0.145,
85,-0.33,-0.125,
86,-0.325,-0.125,
87,-0.33,-0.125,
88,-0.335,-0.17,
89,-0.34,-0.195,
90,-0.345,-0.215,
91,-0.33,-0.22,
92,-0.35,-0.21,
93,-0.355,-0.2,
94,-0.385,-0.22,
95,-0.405,-0.21,
96,-0.43,-0.195,
97,-0.43,-0.16,
98,-0.4,-0.145,
99,-0.4,-0.17,
100,-0.39,-0.185,
101,-0.38,-0.2,
102,-0.37,-0.21,
103,-0.355,-0.23,
104,-0.365,-0.215,
105,-0.345,-0.195,
106,-0.345,-0.23,
107,-0.39,-0.27,
108,-0.41,-0.29,
109,-0.415,-0.275,
110,-0.425,-0.255,
111,-0.39,-0.24,
112,-0.385,-0.245,
113,-0.395,-0.24,
114,-0.41,-0.25,
115,-0.405,-0.255,
116,-0.435,-0.24,
117,-0.435,-0.24,
118,-0.41,-0.215,
119,-0.38,-0.2,
120,-0.37,-0.175,
121,-0.36,-0.155,
122,-0.36,-0.13,
123,-0.39,-0.13,
124,-0.39,-0.125,
125,-0.375,-0.095,
126,-0.345,-0.07,
127,-0.325,-0.07,
128,-0.33,-0.075,
129,-0.335,-0.09,
130,-0.335,-0.115,
131,-0.36,-0.085,
132,-0.37,-0.065,
133,-0.35,-0.04,
134,-0.29,-0.05,
135,-0.23,-0.08,
136,-0.185,-0.075,
137,-0.205,-0.085,
138,-0.265,-0.055,
139,-0.285,-0.015,
140,-0.27,-0.005,
141,-0.28,-0.03,
142,-0.315,-0.06,
143,-0.365,-0.07,
144,-0.405,-0.07,
145,-0.43,-0.185,
146,-0.445,-0.48,
147,-0.45,-0.865,
148,-0.415,-1.255,
149,-0.375,-1.69,
150,-0.29,-2.16,
151,-0.225,-2.57,
152,-0.165,-2.85,
153,-0.14,-2.945,
154,-0.13,-2.94,
155,-0.115,-2.83,
156,-0.04,-2.52,
157,0.175,-1.925,
158,0.425,-1.29,
159,0.565,-0.655,
160,0.55,-0.08,N
161,0.44,0.02,
162,0.33,0.04,
163,0.225,0.065,
164,0.105,0.09,
165,-0.005,0.12,
166,-0.085,0.15,
167,-0.175,0.17,
