,MLII,V1,symbol
0,-0.875,-0.65,
1,-0.875,-0.65,
2,-0.875,-0.65,
3,-0.875,-0.65,
4,-0.875,-0.65,
5,-0.875,-0.65,
6,-0.875,-0.65,
7,-0.86,-0.65,
8,-0.85,-0.65,
9,-0.84,-0.665,
10,-0.84,-0.665,
11,-0.825,-0.66,
12,-0.83,-0.675,
13,-0.835,-0.68,
14,-0.845,-0.685,
15,-0.855,-0.68,
16,-0.85,-0.68,
17,-0.855,-0.675,
18,-0.85,-0.67,
19,-0.835,-0.66,
20,-0.825,-0.65,
21,-0.825,-0.65,
22,-0.84,-0.65,
23,-0.84,-0.67,
24,-0.825,-0.675,
25,-0.825,-0.68,
26,-0.83,-0.705,
27,-0.825,-0.695,
28,-0.835,-0.695,
29,-0.83,-0.675,
30,-0.835,-0.665,
31,-0.83,-0.655,
32,-0.82,-0.65,
33,-0.805,-0.66,
34,-0.805,-0.67,
35,-0.805,-0.67,
36,-0.81,-0.685,+
37,-0.815,-0.685,
38,-0.82,-0.695,
39,-0.83,-0.7,
40,-0.83,-0.685,
41,-0.825,-0.685,
42,-0.84,-0.67,
43,-0.825,-0.665,
44,-0.8,-0.655,
45,-0.795,-0.66,
46,-0.795,-0.665,
47,-0.8,-0.675,
48,-0.805,-0.675,
49,-0.805,-0.68,
50,-0.805,-0.68,
51,-0.81,-0.69,
52,-0.81,-0.675,
53,-0.815,-0.675,
54,-0.815,-0.67,
55,-0.805,-0.665,
56,-0.8,-0.66,
57,-0.79,-0.66,
58,-0.8,-0.665,
59,-0.8,-0.68,
60,-0.805,-0.685,
61,-0.82,-0.68,
62,-0.825,-0.69,
63,-0.825,-0.695,
64,-0.82,-0.685,
65,-0.815,-0.68,
66,-0.805,-0.665,
67,-0.8,-0.66,
68,-0.795,-0.675,
69,-0.8,-0.665,
70,-0.785,-0.68,
71,-0.8,-0.67,
72,-0.795,-0.685,
73,-0.8,-0.69,
74,-0.81,-0.695,
75,-0.81,-0.695,
76,-0.81,-0.685,
77,-0.815,-0.685,
78,-0.815,-0.665,
79,-0.8,-0.67,
80,-0.785,-0.655,
81,-0.79,-0.665,
82,-0.78,-0.67,
83,-0.795,-0.67,
84,-0.795,-0.68,
85,-0.795,-0.69,
86,-0.8,-0.7,
87,-0.805,-0.695,
88,-0.815,-0.695,
89,-0.805,-0.69,
90,-0.8,-0.67,
91,-0.79,-0.675,
92,-0.795,-0.67,
93,-0.79,-0.66,
94,-0.785,-0.67,
95,-0.78,-0.665,
96,-0.77,-0.67,
97,-0.775,-0.675,
98,-0.785,-0.665,
99,-0.795,-0.67,
100,-0.795,-0.66,
101,-0.775,-0.665,
102,-0.775,-0.655,
103,-0.755,-0.665,
104,-0.75,-0.66,
105,-0.74,-0.68,
106,-0.74,-0.7,
107,-0.74,-0.715,
108,-0.745,-0.755,
109,-0.75,-0.775,
110,-0.74,-0.79,
111,-0.745,-0.795,
112,-0.75,-0.775,
113,-0.745,-0.76,
114,-0.745,-0.745,
115,-0.735,-0.73,
116,-0.73,-0.725,
117,-0.72,-0.725,
118,-0.73,-0.74,
119,-0.72,-0.74,
120,-0.73,-0.74,
121,-0.715,-0.745,
122,-0.72,-0.74,
123,-0.74,-0.725,
124,-0.755,-0.71,
125,-0.735,-0.69,
126,-0.735,-0.675,
127,-0.735,-0.67,
128,-0.735,-0.655,
129,-0.73,-0.66,
130,-0.735,-0.67,
131,-0.75,-0.67,
132,-0.755,-0.69,
133,-0.77,-0.68,
134,-0.78,-0.685,
135,-0.795,-0.7,
136,-0.8,-0.695,
137,-0.8,-0.685,
138,-0.79,-0.685,
139,-0.77,-0.67,
140,-0.775,-0.665,
141,-0.77,-0.67,
142,-0.765,-0.665,
143,-0.755,-0.66,
144,-0.765,-0.66,
145,-0.765,-0.65,
146,-0.775,-0.64,
147,-0.75,-0.655,
148,-0.745,-0.67,
149,-0.72,-0.725,
150,-0.705,-0.81,
151,-0.655,-0.935,
152,-0.59,-1.105,
153,-0.505,-1.285,
154,-0.4,-1.5,
155,-0.29,-1.68,
156,-0.165,-1.81,
157,-0.05,-1.875,
158,0.045,-1.855,
159,0.115,-1.745,
160,0.155,-1.595,
161,0.195,-1.425,
162,0.21,-1.255,
163,0.265,-1.15,N
164,0.285,-1.035,
165,0.295,-0.95,
166,0.245,-0.885,
167,0.18,-0.82,
168,0.105,-0.76,
169,0.015,-0.715,
170,-0.08,-0.695,
171,-0.18,-0.675,
172,-0.28,-0.67,
173,-0.37,-0.66,
174,-0.445,-0.64,
175,-0.515,-0.63,
176,-0.545,-0.625,
177,-0.59,-0.625,
178,-0.65,-0.62,
179,-0.665,-0.605,
180,-0.685,-0.62,
181,-0.715,-0.63,
182,-0.725,-0.63,
183,-0.715,-0.64,
184,-0.72,-0.625,
185,-0.72,-0.615,
186,-0.71,-0.61,
187,-0.715,-0.6,
188,-0.695,-0.59,
189,-0.69,-0.59,
190,-0.69,-0.605,
191,-0.69,-0.605,
192,-0.68,-0.605,
193,-0.685,-0.61,
194,-0.695,-0.62,
195,-0.705,-0.62,
196,-0.7,-0.615,
197,-0.7,-0.6,
198,-0.695,-0.61,
199,-0.685,-0.595,
200,-0.68,-0.59,
201,-0.665,-0.585,
202,-0.665,-0.585,
203,-0.66,-0.6,
204,-0.665,-0.605,
205,-0.665,-0.605,
206,-0.67,-0.625,
207,-0.67,-0.62,
208,-0.67,-0.615,
209,-0.68,-0.605,
210,-0.655,-0.595,
211,-0.655,-0.605,
212,-0.655,-0.58,
213,-0.64,-0.58,
214,-0.645,-0.595,
215,-0.64,-0.605,
216,-0.64,-0.61,
217,-0.655,-0.62,
218,-0.655,-0.615,
219,-0.67,-0.625,
220,-0.68,-0.62,
221,-0.67,-0.62,
222,-0.675,-0.605,
223,-0.655,-0.605,
224,-0.665,-0.595,
225,-0.65,-0.595,
