,MLII,V1,symbol
0,-0.26,-0.21,
1,-0.26,-0.21,
2,-0.26,-0.21,
3,-0.26,-0.21,
4,-0.26,-0.21,
5,-0.26,-0.21,
6,-0.26,-0.21,
7,-0.26,-0.21,
8,-0.26,-0.195,
9,-0.25,-0.185,
10,-0.24,-0.175,
11,-0.225,-0.17,
12,-0.21,-0.18,
13,-0.2,-0.18,
14,-0.2,-0.19,
15,-0.2,-0.17,
16,-0.18,-0.18,
17,-0.17,-0.185,
18,-0.155,-0.185,
19,-0.165,-0.19,
20,-0.17,-0.195,
21,-0.175,-0.195,
22,-0.17,-0.175,
23,-0.165,-0.165,
24,-0.16,-0.16,
25,-0.17,-0.205,
26,-0.175,-0.26,
27,-0.185,-0.295,
28,-0.175,-0.295,
29,-0.17,-0.255,
30,-0.165,-0.24,
31,-0.175,-0.245,
32,-0.2,-0.26,
33,-0.205,-0.295,
34,-0.21,-0.3,
35,-0.21,-0.29,
36,-0.21,-0.28,
37,-0.225,-0.285,
38,-0.24,-0.285,
39,-0.25,-0.275,
40,-0.245,-0.265,
41,-0.245,-0.245,
42,-0.25,-0.245,
43,-0.255,-0.255,
44,-0.27,-0.255,
45,-0.29,-0.245,
46,-0.305,-0.23,
47,-0.31,-0.215,
48,-0.305,-0.2,
49,-0.305,-0.19,
50,-0.31,-0.2,
51,-0.31,-0.185,
52,-0.31,-0.18,
53,-0.295,-0.165,
54,-0.3,-0.175,
55,-0.32,-0.16,
56,-0.325,-0.155,
57,-0.325,-0.13,
58,-0.32,-0.125,
59,-0.305,-0.14,
60,-0.29,-0.155,+
61,-0.295,-0.155,
62,-0.29,-0.16,
63,-0.305,-0.14,
64,-0.295,-0.12,
65,-0.285,-0.09,
66,-0.295,-0.115,
67,-0.295,-0.13,
68,-0.3,-0.135,
69,-0.305,-0.125,
70,-0.285,-0.1,
71,-0.285,-0.085,
72,-0.28,-0.095,
73,-0.285,-0.11,
74,-0.29,-0.115,
75,-0.295,-0.095,
76,-0.295,-0.085,
77,-0.28,-0.075,
78,-0.275,-0.065,
79,-0.265,-0.065,
80,-0.255,-0.085,
81,-0.26,-0.085,
82,-0.245,-0.1,
83,-0.235,-0.105,
84,-0.235,-0.11,
85,-0.24,-0.14,
86,-0.24,-0.155,
87,-0.255,-0.165,
88,-0.25,-0.175,
89,-0.245,-0.19,
90,-0.245,-0.2,
91,-0.255,-0.21,
92,-0.26,-0.23,
93,-0.265,-0.22,
94,-0.26,-0.215,
95,-0.27,-0.205,
96,-0.275,-0.195,
97,-0.29,-0.205,
98,-0.3,-0.23,
99,-0.305,-0.235,
100,-0.31,-0.22,
101,-0.305,-0.215,
102,-0.29,-0.235,
103,-0.285,-0.26,
104,-0.3,-0.265,
105,-0.3,-0.265,
106,-0.295,-0.245,
107,-0.285,-0.225,
108,-0.285,-0.22,
109,-0.28,-0.23,
110,-0.29,-0.26,
111,-0.305,-0.26,
112,-0.3,-0.245,
113,-0.3,-0.23,
114,-0.305,-0.225,
115,-0.315,-0.235,
116,-0.335,-0.23,
117,-0.345,-0.2,
118,-0.34,-0.17,
119,-0.33,-0.155,
120,-0.325,-0.145,
121,-0.325,-0.145,
122,-0.33,-0.165,
123,-0.325,-0.175,
124,-0.315,-0.175,
125,-0.3,-0.155,
126,-0.305,-0.15,
127,-0.315,-0.145,
128,-0.335,-0.12,
129,-0.335,-0.1,
130,-0.325,-0.075,
131,-0.31,-0.08,
132,-0.305,-0.11,
133,-0.32,-0.145,
134,-0.33,-0.17,
135,-0.33,-0.17,
136,-0.31,-0.15,
137,-0.305,-0.14,
138,-0.31,-0.135,
139,-0.32,-0.135,
140,-0.335,-0.135,
141,-0.33,-0.115,
142,-0.315,-0.075,
143,-0.305,-0.05,
144,-0.265,-0.05,
145,-0.24,-0.09,
146,-0.21,-0.17,
147,-0.19,-0.235,
148,-0.17,-0.3,
149,-0.13,-0.355,
150,-0.08,-0.44,
151,0.005,-0.535,
152,0.1,-0.64,
153,0.185,-0.74,
154,0.305,-0.84,
155,0.43,-0.87,
156,0.58,-0.86,
157,0.705,-0.845,
158,0.765,-0.815,
159,0.835,-0.755,N
160,0.89,-0.625,
161,0.87,-0.485,
162,0.75,-0.36,
163,0.575,-0.275,
164,0.375,-0.255,
165,0.15,-0.26,
166,-0.03,-0.28,
167,-0.13,-0.28,
168,-0.18,-0.265,
169,-0.22,-0.255,
170,-0.23,-0.23,
171,-0.235,-0.205,
172,-0.215,-0.175,
173,-0.215,-0.175,
174,-0.22,-0.16,
175,-0.235,-0.175,
176,-0.255,-0.175,
177,-0.265,-0.165,
178,-0.275,-0.145,
179,-0.275,-0.125,
180,-0.295,-0.11,
181,-0.3,-0.09,
182,-0.305,-0.07,
183,-0.31,-0.05,
184,-0.3,-0.035,
185,-0.315,-0.02,
186,-0.325,-0.075,
187,-0.345,-0.17,
188,-0.335,-0.255,
189,-0.34,-0.27,
190,-0.32,-0.24,
191,-0.295,-0.2,
192,-0.285,-0.19,
193,-0.295,-0.185,
194,-0.315,-0.185,
195,-0.32,-0.185,
196,-0.325,-0.175,
197,-0.325,-0.16,
198,-0.325,-0.15,
199,-0.335,-0.145,
200,-0.325,-0.155,
201,-0.335,-0.145,
202,-0.32,-0.115,
203,-0.32,-0.105,
204,-0.31,-0.095,
205,-0.31,-0.08,
206,-0.3,-0.085,
207,-0.28,-0.08,
208,-0.255,-0.07,
209,-0.235,-0.065,
210,-0.21,-0.07,
211,-0.205,-0.08,
212,-0.2,-0.08,
213,-0.205,-0.07,
214,-0.215,-0.07,
215,-0.195,-0.045,
216,-0.195,-0.06,
217,-0.205,-0.115,
218,-0.21,-0.175,
219,-0.215,-0.18,
220,-0.21,-0.16,
221,-0.195,-0.15,
222,-0.175,-0.19,
223,-0.165,-0.23,
224,-0.175,-0.235,
225,-0.165,-0.23,
226,-0.16,-0.21,
227,-0.16,-0.21,
228,-0.16,-0.205,
229,-0.165,-0.22,
230,-0.17,-0.255,
231,-0.185,-0.3,
232,-0.2,-0.315,
233,-0.19,-0.325,
234,-0.18,-0.32,
235,-0.175,-0.325,
236,-0.165,-0.315,
237,-0.175,-0.295,
238,-0.17,-0.29,
239,-0.165,-0.26,
240,-0.17,-0.26,
241,-0.175,-0.26,
242,-0.19,-0.255,
243,-0.195,-0.245,
244,-0.205,-0.21,
245,-0.195,-0.165,
246,-0.21,-0.16,
247,-0.205,-0.175,
248,-0.215,-0.195,
249,-0.225,-0.195,
250,-0.225,-0.145,
251,-0.22,-0.105,
252,-0.23,-0.11,
253,-0.25,-0.15,
254,-0.265,-0.135,
255,-0.29,-0.06,
256,-0.285,0.005,
257,-0.275,0.03,
258,-0.275,-0.03,
259,-0.3,-0.14,
260,-0.33,-0.21,
261,-0.335,-0.23,
262,-0.31,-0.21,
263,-0.28,-0.165,
264,-0.265,-0.135,
265,-0.255,-0.115,
266,-0.25,-0.12,
267,-0.255,-0.09,
268,-0.27,-0.08,
269,-0.26,-0.075,
270,-0.25,-0.075,
271,-0.24,-0.09,
272,-0.24,-0.095,
273,-0.24,-0.08,
274,-0.215,-0.075,
275,-0.215,-0.04,
276,-0.22,-0.055,
277,-0.235,-0.08,
278,-0.24,-0.12,
279,-0.26,-0.15,
280,-0.255,-0.125,
281,-0.255,-0.12,
282,-0.26,-0.125,
283,-0.255,-0.115,
284,-0.26,-0.11,
285,-0.265,-0.085,
286,-0.255,-0.065,
287,-0.255,-0.09,
288,-0.265,-0.145,
289,-0.27,-0.22,
290,-0.275,-0.23,
291,-0.28,-0.225,
292,-0.265,-0.2,
293,-0.27,-0.17,
294,-0.265,-0.14,
295,-0.275,-0.155,
296,-0.275,-0.19,
297,-0.29,-0.225,
298,-0.295,-0.245,
299,-0.3,-0.255,
300,-0.29,-0.25,
301,-0.295,-0.245,
302,-0.305,-0.24,
303,-0.315,-0.22,
304,-0.315,-0.185,
305,-0.31,-0.16,
306,-0.305,-0.15,
307,-0.305,-0.16,
308,-0.295,-0.165,
309,-0.32,-0.16,
310,-0.33,-0.14,
311,-0.33,-0.13,
312,-0.33,-0.12,
313,-0.335,-0.08,
314,-0.35,-0.035,
315,-0.34,-0.005,
316,-0.325,0.005,
317,-0.305,0.02,
318,-0.295,0.055,
319,-0.3,0.045,
320,-0.32,-0.02,
321,-0.35,-0.065,
322,-0.36,-0.045,
323,-0.345,0.01,
324,-0.315,0.015,
325,-0.29,-0.03,
326,-0.29,-0.085,
327,-0.295,-0.15,
328,-0.335,-0.165,
329,-0.335,-0.175,
330,-0.32,-0.17,
331,-0.295,-0.17,
332,-0.29,-0.17,
333,-0.285,-0.175,
334,-0.275,-0.165,
335,-0.28,-0.15,
336,-0.27,-0.13,
337,-0.265,-0.115,
338,-0.285,-0.09,
339,-0.285,-0.07,
340,-0.27,-0.06,
341,-0.275,-0.07,
342,-0.29,-0.07,
343,-0.3,-0.05,
344,-0.31,-0.075,
345,-0.315,-0.15,
346,-0.32,-0.215,
347,-0.305,-0.245,
348,-0.29,-0.2,
349,-0.28,-0.145,
350,-0.285,-0.115,
351,-0.29,-0.1,
352,-0.29,-0.135,
353,-0.29,-0.2,
354,-0.295,-0.24,
355,-0.305,-0.25,
356,-0.31,-0.255,
357,-0.29,-0.25,
358,-0.27,-0.235,
359,-0.255,-0.2,
360,-0.25,-0.165,
361,-0.28,-0.16,
362,-0.315,-0.175,
363,-0.35,-0.2,
364,-0.365,-0.18,
365,-0.36,-0.165,
366,-0.345,-0.14,
367,-0.335,-0.13,
368,-0.345,-0.125,
369,-0.325,-0.085,
370,-0.31,-0.07,
371,-0.295,-0.055,
372,-0.3,-0.025,
373,-0.285,0.04,
374,-0.27,0.12,
375,-0.265,0.15,
376,-0.26,0.1,
377,-0.29,0.03,
378,-0.29,-0.045,
379,-0.285,-0.11,
380,-0.265,-0.14,
381,-0.265,-0.125,
382,-0.24,-0.09,
383,-0.23,-0.115,
384,-0.24,-0.185,
385,-0.27,-0.235,
386,-0.28,-0.255,
387,-0.285,-0.235,
388,-0.27,-0.23,
389,-0.245,-0.225,
390,-0.225,-0.21,
391,-0.215,-0.215,
392,-0.215,-0.23,
393,-0.235,-0.23,
394,-0.245,-0.215,
395,-0.255,-0.2,
396,-0.26,-0.195,
397,-0.275,-0.19,
398,-0.295,-0.18,
399,-0.3,-0.145,
400,-0.28,-0.13,
401,-0.265,-0.125,
402,-0.235,-0.155,
403,-0.21,-0.24,
404,-0.195,-0.35,
405,-0.18,-0.445,
406,-0.12,-0.545,
407,-0.04,-0.63,
408,0.1,-0.735,
409,0.235,-0.845,
410,0.35,-0.905,
411,0.475,-0.855,
412,0.62,-0.74,
413,0.735,-0.61,
414,0.85,-0.545,
415,0.945,-0.505,N
416,0.98,-0.43,
417,0.89,-0.3,
418,0.72,-0.145,
419,0.5,-0.02,
420,0.27,0.065,
421,0.045,0.09,
422,-0.12,0.01,
423,-0.245,-0.095,
424,-0.33,-0.16,
425,-0.35,-0.175,
426,-0.3,-0.175,
427,-0.235,-0.175,
428,-0.205,-0.225,
429,-0.195,-0.245,
430,-0.2,-0.235,
431,-0.195,-0.2,
432,-0.2,-0.19,
433,-0.21,-0.205,
434,-0.215,-0.22,
435,-0.23,-0.215,
436,-0.235,-0.225,
437,-0.23,-0.23,
438,-0.22,-0.22,
439,-0.225,-0.24,
440,-0.24,-0.25,
441,-0.25,-0.25,
442,-0.235,-0.235,
443,-0.24,-0.23,
444,-0.245,-0.235,
445,-0.245,-0.24,
446,-0.255,-0.26,
447,-0.255,-0.245,
448,-0.255,-0.235,
449,-0.25,-0.22,
450,-0.25,-0.195,
451,-0.25,-0.195,
452,-0.24,-0.19,
453,-0.24,-0.175,
454,-0.235,-0.19,
455,-0.22,-0.205,
456,-0.225,-0.27,
457,-0.23,-0.325,
458,-0.22,-0.32,
459,-0.205,-0.27,
460,-0.19,-0.245,
461,-0.18,-0.235,
462,-0.18,-0.27,
463,-0.185,-0.315,
464,-0.215,-0.35,
465,-0.21,-0.335,
466,-0.18,-0.305,
467,-0.165,-0.295,
468,-0.14,-0.285,
469,-0.125,-0.27,
470,-0.13,-0.265,
471,-0.12,-0.255,
472,-0.12,-0.245,
473,-0.11,-0.235,
474,-0.11,-0.24,
475,-0.105,-0.245,
476,-0.1,-0.255,
477,-0.095,-0.26,
478,-0.09,-0.24,
479,-0.085,-0.245,
480,-0.075,-0.25,
481,-0.085,-0.26,
482,-0.085,-0.275,
483,-0.09,-0.26,
484,-0.065,-0.255,
485,-0.05,-0.235,
486,-0.045,-0.235,
487,-0.055,-0.24,
488,-0.06,-0.28,
489,-0.06,-0.305,
490,-0.045,-0.315,
491,-0.045,-0.3,
492,-0.025,-0.29,
493,-0.025,-0.29,
494,-0.03,-0.32,
495,-0.025,-0.335,
496,-0.025,-0.345,
497,-0.01,-0.35,
498,-0.005,-0.35,
499,0.0,-0.36,
500,-0.01,-0.355,
501,-0.005,-0.345,
502,-0.005,-0.32,
503,-0.01,-0.305,
504,-0.015,-0.29,
505,-0.03,-0.305,
506,-0.05,-0.3,
507,-0.075,-0.29,
508,-0.06,-0.28,
509,-0.07,-0.255,
510,-0.07,-0.255,
511,-0.08,-0.26,
512,-0.09,-0.265,
513,-0.11,-0.27,
514,-0.09,-0.245,
515,-0.095,-0.23,
516,-0.095,-0.21,
517,-0.11,-0.205,
518,-0.14,-0.22,
519,-0.145,-0.215,
520,-0.16,-0.21,
521,-0.145,-0.21,
522,-0.155,-0.21,
523,-0.15,-0.205,
524,-0.16,-0.2,
525,-0.16,-0.205,
526,-0.16,-0.21,
527,-0.15,-0.195,
528,-0.14,-0.195,
529,-0.15,-0.19,
530,-0.155,-0.195,
531,-0.17,-0.185,
532,-0.15,-0.185,
533,-0.14,-0.165,
534,-0.125,-0.16,
535,-0.13,-0.17,
536,-0.14,-0.175,
537,-0.155,-0.175,
538,-0.14,-0.16,
539,-0.125,-0.16,
540,-0.13,-0.175,
541,-0.135,-0.185,
542,-0.145,-0.195,
543,-0.155,-0.185,
544,-0.145,-0.19,
545,-0.13,-0.18,
546,-0.125,-0.185,
547,-0.135,-0.205,
548,-0.135,-0.215,
549,-0.135,-0.2,
550,-0.125,-0.165,
551,-0.11,-0.16,
552,-0.11,-0.16,
553,-0.095,-0.155,
554,-0.115,-0.165,
555,-0.115,-0.165,
556,-0.11,-0.18,
557,-0.095,-0.185,
558,-0.105,-0.18,
559,-0.115,-0.165,
560,-0.13,-0.16,
561,-0.135,-0.18,
562,-0.125,-0.185,
563,-0.13,-0.205,
564,-0.125,-0.205,
565,-0.14,-0.205,
566,-0.15,-0.21,
567,-0.15,-0.205,
568,-0.145,-0.195,
569,-0.135,-0.205,
570,-0.135,-0.23,
571,-0.155,-0.245,
572,-0.16,-0.245,
573,-0.175,-0.235,
574,-0.155,-0.205,
575,-0.15,-0.195,
576,-0.155,-0.195,
