,MLII,V1,symbol
0,-0.43,-0.54,
1,-0.43,-0.54,
2,-0.43,-0.54,
3,-0.43,-0.54,
4,-0.43,-0.54,
5,-0.43,-0.54,
6,-0.43,-0.54,
7,-0.43,-0.54,
8,-0.45,-0.55,
9,-0.46,-0.535,
10,-0.465,-0.525,
11,-0.46,-0.53,
12,-0.46,-0.505,
13,-0.445,-0.51,
14,-0.445,-0.51,
15,-0.455,-0.505,+
16,-0.47,-0.515,
17,-0.47,-0.52,
18,-0.465,-0.54,
19,-0.475,-0.53,
20,-0.48,-0.535,
21,-0.48,-0.52,
22,-0.47,-0.525,
23,-0.465,-0.52,
24,-0.47,-0.515,
25,-0.46,-0.515,
26,-0.445,-0.51,
27,-0.455,-0.51,
28,-0.465,-0.515,
29,-0.46,-0.52,
30,-0.47,-0.545,
31,-0.465,-0.54,
32,-0.475,-0.535,
33,-0.48,-0.53,
34,-0.46,-0.535,
35,-0.45,-0.515,
36,-0.445,-0.515,
37,-0.44,-0.51,
38,-0.435,-0.515,
39,-0.43,-0.525,
40,-0.44,-0.535,
41,-0.445,-0.54,
42,-0.45,-0.545,
43,-0.44,-0.55,
44,-0.445,-0.55,
45,-0.465,-0.54,
46,-0.445,-0.535,
47,-0.435,-0.54,
48,-0.43,-0.515,
49,-0.43,-0.515,
50,-0.425,-0.525,
51,-0.425,-0.525,
52,-0.425,-0.535,
53,-0.42,-0.55,
54,-0.44,-0.545,
55,-0.45,-0.56,
56,-0.44,-0.55,
57,-0.44,-0.555,
58,-0.435,-0.55,
59,-0.42,-0.545,
60,-0.415,-0.54,
61,-0.415,-0.535,
62,-0.41,-0.535,
63,-0.4,-0.55,
64,-0.405,-0.55,
65,-0.415,-0.565,
66,-0.415,-0.56,
67,-0.425,-0.565,
68,-0.425,-0.565,
69,-0.425,-0.57,
70,-0.41,-0.565,
71,-0.41,-0.55,
72,-0.4,-0.55,
73,-0.39,-0.545,
74,-0.39,-0.555,
75,-0.395,-0.56,
76,-0.395,-0.57,
77,-0.395,-0.575,
78,-0.405,-0.585,
79,-0.41,-0.585,
80,-0.405,-0.595,
81,-0.405,-0.58,
82,-0.4,-0.575,
83,-0.395,-0.58,
84,-0.385,-0.57,
85,-0.37,-0.565,
86,-0.365,-0.575,
87,-0.355,-0.575,
88,-0.365,-0.595,
89,-0.355,-0.595,
90,-0.355,-0.615,
91,-0.36,-0.605,
92,-0.36,-0.615,
93,-0.36,-0.615,
94,-0.345,-0.605,
95,-0.33,-0.595,
96,-0.325,-0.59,
97,-0.31,-0.59,
98,-0.31,-0.6,
99,-0.3,-0.59,
100,-0.315,-0.61,
101,-0.32,-0.605,
102,-0.325,-0.63,
103,-0.33,-0.61,
104,-0.34,-0.61,
105,-0.355,-0.61,
106,-0.35,-0.595,
107,-0.355,-0.585,
108,-0.355,-0.575,
109,-0.355,-0.565,
110,-0.355,-0.58,
111,-0.36,-0.56,
112,-0.37,-0.565,
113,-0.39,-0.575,
114,-0.39,-0.59,
115,-0.405,-0.565,
116,-0.415,-0.565,
117,-0.42,-0.56,
118,-0.42,-0.545,
119,-0.425,-0.545,
120,-0.415,-0.54,
121,-0.42,-0.535,
122,-0.42,-0.535,
123,-0.41,-0.535,
124,-0.415,-0.535,
125,-0.425,-0.545,
126,-0.435,-0.545,
127,-0.44,-0.555,
128,-0.44,-0.55,
129,-0.44,-0.545,
130,-0.445,-0.55,
131,-0.435,-0.53,
132,-0.445,-0.525,
133,-0.435,-0.52,
134,-0.42,-0.515,
135,-0.435,-0.52,
136,-0.445,-0.53,
137,-0.445,-0.53,
138,-0.45,-0.545,
139,-0.46,-0.55,
140,-0.455,-0.545,
141,-0.46,-0.535,
142,-0.45,-0.53,
143,-0.455,-0.525,
144,-0.445,-0.51,
145,-0.44,-0.515,
146,-0.44,-0.505,
147,-0.435,-0.51,
148,-0.445,-0.52,
149,-0.455,-0.535,
150,-0.46,-0.535,
151,-0.46,-0.535,
152,-0.47,-0.535,
153,-0.475,-0.535,
154,-0.475,-0.53,
155,-0.47,-0.525,
156,-0.46,-0.51,
157,-0.45,-0.515,
158,-0.465,-0.515,
159,-0.445,-0.525,
160,-0.45,-0.525,
161,-0.45,-0.535,
162,-0.465,-0.545,
163,-0.465,-0.545,
164,-0.47,-0.53,
165,-0.475,-0.53,
166,-0.46,-0.53,
167,-0.455,-0.52,
168,-0.435,-0.515,
169,-0.425,-0.51,
170,-0.405,-0.5,
171,-0.4,-0.505,
172,-0.4,-0.51,
173,-0.41,-0.52,
174,-0.415,-0.52,
175,-0.41,-0.52,
176,-0.415,-0.52,
177,-0.41,-0.52,
178,-0.395,-0.515,
179,-0.385,-0.51,
180,-0.365,-0.52,
181,-0.345,-0.52,
182,-0.355,-0.54,
183,-0.37,-0.56,
184,-0.385,-0.57,
185,-0.41,-0.585,
186,-0.435,-0.58,
187,-0.43,-0.575,
188,-0.435,-0.57,
189,-0.45,-0.555,
190,-0.43,-0.56,
191,-0.43,-0.56,
192,-0.435,-0.545,
193,-0.435,-0.535,
194,-0.43,-0.53,
195,-0.45,-0.53,
196,-0.455,-0.535,
197,-0.47,-0.54,
198,-0.49,-0.53,
199,-0.515,-0.535,
200,-0.52,-0.53,
201,-0.52,-0.525,
202,-0.515,-0.52,
203,-0.52,-0.515,
204,-0.51,-0.51,
205,-0.505,-0.5,
206,-0.49,-0.505,
207,-0.49,-0.505,
208,-0.5,-0.505,
209,-0.495,-0.52,
210,-0.505,-0.53,
211,-0.525,-0.535,
212,-0.505,-0.535,
213,-0.51,-0.53,
214,-0.5,-0.515,
215,-0.5,-0.515,
216,-0.51,-0.495,
217,-0.525,-0.5,
218,-0.55,-0.49,
219,-0.555,-0.49,
220,-0.545,-0.495,
221,-0.5,-0.515,
222,-0.42,-0.54,
223,-0.315,-0.59,
224,-0.165,-0.625,
225,0.0,-0.68,
226,0.22,-0.735,
227,0.43,-0.765,
228,0.62,-0.78,
229,0.735,-0.755,N
230,0.72,-0.74,
231,0.57,-0.69,
232,0.32,-0.635,
233,0.015,-0.56,
234,-0.25,-0.505,
235,-0.43,-0.47,
236,-0.515,-0.455,
237,-0.51,-0.475,
238,-0.45,-0.51,
239,-0.395,-0.535,
240,-0.36,-0.545,
241,-0.33,-0.56,
242,-0.345,-0.55,
243,-0.37,-0.535,
244,-0.42,-0.53,
245,-0.44,-0.52,
246,-0.47,-0.53,
247,-0.48,-0.535,
248,-0.485,-0.52,
249,-0.48,-0.515,
250,-0.465,-0.515,
251,-0.475,-0.51,
252,-0.465,-0.5,
253,-0.47,-0.49,
254,-0.47,-0.495,
255,-0.47,-0.5,
256,-0.465,-0.505,
257,-0.475,-0.51,
258,-0.48,-0.525,
259,-0.485,-0.52,
260,-0.49,-0.525,
261,-0.48,-0.505,
262,-0.485,-0.505,
263,-0.475,-0.5,
264,-0.465,-0.5,
265,-0.46,-0.485,
266,-0.455,-0.49,
267,-0.455,-0.495,
268,-0.46,-0.51,
269,-0.46,-0.515,
270,-0.47,-0.52,
271,-0.475,-0.52,
272,-0.47,-0.52,
273,-0.47,-0.51,
274,-0.47,-0.51,
275,-0.465,-0.5,
276,-0.47,-0.505,
277,-0.46,-0.5,
278,-0.455,-0.5,
279,-0.455,-0.505,
280,-0.465,-0.5,
281,-0.465,-0.515,
282,-0.48,-0.525,
283,-0.48,-0.53,
284,-0.49,-0.52,
285,-0.475,-0.52,
286,-0.465,-0.515,
287,-0.455,-0.515,
288,-0.455,-0.515,
289,-0.445,-0.515,
290,-0.45,-0.515,
291,-0.44,-0.52,
292,-0.44,-0.525,
293,-0.44,-0.535,
294,-0.445,-0.545,
295,-0.455,-0.54,
296,-0.455,-0.54,
297,-0.455,-0.535,
298,-0.455,-0.545,
299,-0.44,-0.545,
300,-0.44,-0.535,
301,-0.425,-0.53,
302,-0.42,-0.53,
303,-0.415,-0.54,
304,-0.42,-0.555,
305,-0.425,-0.555,
306,-0.44,-0.56,
307,-0.445,-0.565,
308,-0.445,-0.56,
309,-0.46,-0.56,
310,-0.45,-0.57,
311,-0.44,-0.555,
312,-0.425,-0.55,
313,-0.405,-0.54,
314,-0.41,-0.545,
315,-0.415,-0.54,
316,-0.415,-0.565,
317,-0.405,-0.56,
318,-0.425,-0.57,
319,-0.42,-0.58,
320,-0.415,-0.575,
321,-0.4,-0.585,
322,-0.38,-0.57,
323,-0.37,-0.585,
324,-0.36,-0.58,
325,-0.355,-0.575,
326,-0.345,-0.575,
327,-0.34,-0.575,
328,-0.34,-0.585,
329,-0.34,-0.6,
330,-0.345,-0.595,
331,-0.34,-0.6,
332,-0.35,-0.6,
333,-0.35,-0.595,
334,-0.35,-0.59,
335,-0.345,-0.59,
